|dates|Mendocino_California_UnitedStates.BLS_EmployedPopulation.data|Mendocino_California_UnitedStates.BLS_EmployedPopulation.missing|Mendocino_California_UnitedStates.BLS_UnemployedPopulation.data|Mendocino_California_UnitedStates.BLS_UnemployedPopulation.missing|Mendocino_California_UnitedStates.BLS_UnemploymentRate.data|Mendocino_California_UnitedStates.BLS_UnemploymentRate.missing|Mendocino_California_UnitedStates.BLS_LaborForcePopulation.data|Mendocino_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-10-18|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-10-19|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-10-20|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-10-21|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-10-22|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-10-23|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-10-24|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-10-25|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-10-26|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-10-27|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-10-28|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-10-29|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-10-30|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-10-31|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-01|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-02|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-03|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-04|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-05|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-06|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-07|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-08|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-09|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-10|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-11|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-12|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-13|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-14|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-15|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-16|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-17|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-18|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-19|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-20|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-21|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-22|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-23|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-24|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-25|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-26|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-27|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-28|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-29|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-11-30|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-12-01|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-12-02|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-12-03|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-12-04|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
0|2021-12-05|34209.0|0|2153.0|0|5.921016445740058|0|36362.0|0
