|dates|Lafourche_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Lafourche_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Lafourche_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Lafourche_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Lafourche_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Lafourche_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Lafourche_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Lafourche_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-09|18024.0|0|18024.0|0|315.0|0|0.0|100
0|2021-11-10|18024.0|0|18033.0|0|315.0|0|0.0|100
0|2021-11-11|18033.0|0|18033.0|0|315.0|0|0.0|100
0|2021-11-12|18047.0|0|18047.0|0|315.0|0|0.0|100
0|2021-11-13|18047.0|0|18047.0|0|315.0|0|0.0|100
0|2021-11-14|18047.0|0|18047.0|0|315.0|0|0.0|100
0|2021-11-15|18062.0|0|18062.0|0|316.0|0|0.0|100
0|2021-11-16|18069.0|0|18069.0|0|316.0|0|0.0|100
0|2021-11-17|18081.0|0|18081.0|0|316.0|0|0.0|100
0|2021-11-18|18087.0|0|18087.0|0|316.0|0|0.0|100
0|2021-11-19|18093.0|0|18093.0|0|317.0|0|0.0|100
0|2021-11-20|18093.0|0|18093.0|0|317.0|0|0.0|100
0|2021-11-21|18093.0|0|18093.0|0|317.0|0|0.0|100
0|2021-11-22|18109.0|0|18109.0|0|319.0|0|0.0|100
0|2021-11-23|18127.0|0|18127.0|0|319.0|0|0.0|100
0|2021-11-24|18138.0|0|18138.0|0|319.0|0|0.0|100
0|2021-11-25|18138.0|0|18138.0|0|319.0|0|0.0|100
0|2021-11-26|18138.0|0|18138.0|0|319.0|0|0.0|100
0|2021-11-27|18138.0|0|18138.0|0|319.0|0|0.0|100
0|2021-11-28|18138.0|0|18138.0|0|319.0|0|0.0|100
0|2021-11-29|18188.0|0|18188.0|0|321.0|0|0.0|100
0|2021-11-30|18196.0|0|18196.0|0|321.0|0|0.0|100
0|2021-12-01|18217.0|0|18217.0|0|321.0|0|0.0|100
0|2021-12-02|18217.0|0|18222.0|0|321.0|0|0.0|100
0|2021-12-03|18241.0|0|18241.0|0|321.0|0|0.0|100
0|2021-12-04|18241.0|0|18241.0|0|321.0|0|0.0|100
0|2021-12-05|18241.0|0|18241.0|0|321.0|0|0.0|100
0|2021-12-06|18252.0|0|18252.0|0|321.0|0|0.0|100
0|2021-12-07|18261.0|0|18261.0|0|321.0|0|0.0|100
0|2021-12-08|18279.0|0|18279.0|0|321.0|0|0.0|100
0|2021-12-09|18285.0|0|18285.0|0|321.0|0|0.0|100
0|2021-12-10|18294.0|0|18294.0|0|321.0|0|0.0|100
0|2021-12-11|18294.0|0|18294.0|0|321.0|0|0.0|100
0|2021-12-12|18294.0|0|18294.0|0|321.0|0|0.0|100
0|2021-12-13|18312.0|0|18312.0|0|320.0|0|0.0|100
0|2021-12-14|18312.0|0|18327.0|0|320.0|0|0.0|100
0|2021-12-15|18357.0|0|18357.0|0|320.0|0|0.0|100
0|2021-12-16|18381.0|0|18381.0|0|320.0|0|0.0|100
0|2021-12-17|18411.0|0|18411.0|0|320.0|0|0.0|100
0|2021-12-18|18411.0|0|18411.0|0|320.0|0|0.0|100
0|2021-12-19|18411.0|0|18411.0|0|320.0|0|0.0|100
0|2021-12-20|18439.0|0|18439.0|0|321.0|0|0.0|100
0|2021-12-21|18456.0|0|18456.0|0|321.0|0|0.0|100
0|2021-12-22|18486.0|0|18486.0|0|321.0|0|0.0|100
0|2021-12-23|18538.0|0|18538.0|0|321.0|0|0.0|100
0|2021-12-24|18538.0|0|18538.0|0|321.0|0|0.0|100
0|2021-12-25|18538.0|0|18538.0|0|321.0|0|0.0|100
0|2021-12-26|18538.0|0|18538.0|0|321.0|0|0.0|100
0|2021-12-27|18683.0|0|18683.0|0|321.0|0|0.0|100
0|2021-12-28|18734.0|0|18734.0|0|321.0|0|0.0|100
0|2021-12-29|18940.0|0|18940.0|0|321.0|0|0.0|100
0|2021-12-30|19232.0|0|19232.0|0|321.0|0|0.0|100
0|2021-12-31|19232.0|0|19232.0|0|321.0|0|0.0|100
0|2022-01-01|19232.0|0|19232.0|0|321.0|0|0.0|100
0|2022-01-02|19232.0|0|19232.0|0|321.0|0|0.0|100
0|2022-01-03|19664.0|0|19664.0|0|321.0|0|0.0|100
0|2022-01-04|19851.0|0|19851.0|0|321.0|0|0.0|100
0|2022-01-05|19985.0|0|19985.0|0|321.0|0|0.0|100
0|2022-01-06|20294.0|0|20294.0|0|321.0|0|0.0|100
0|2022-01-07|20549.0|0|20549.0|0|321.0|0|0.0|100
0|2022-01-08|20549.0|0|20549.0|0|321.0|0|0.0|100
0|2022-01-09|20549.0|0|20549.0|0|321.0|0|0.0|100
0|2022-01-10|20929.0|0|20929.0|0|320.0|0|0.0|100
0|2022-01-11|21140.0|0|21140.0|0|321.0|0|0.0|100
0|2022-01-12|21140.0|0|21140.0|0|321.0|0|0.0|100
0|2022-01-13|21140.0|0|21140.0|0|321.0|0|0.0|100
0|2022-01-14|22342.0|0|22342.0|0|323.0|0|0.0|100
0|2022-01-15|22342.0|0|22342.0|0|323.0|0|0.0|100
0|2022-01-16|22342.0|0|22342.0|0|323.0|0|0.0|100
0|2022-01-17|22342.0|0|0.0|100|323.0|0|0.0|100
