|dates|Berkshire_Massachusetts_UnitedStates.BLS_EmployedPopulation.data|Berkshire_Massachusetts_UnitedStates.BLS_EmployedPopulation.missing|Berkshire_Massachusetts_UnitedStates.BLS_UnemployedPopulation.data|Berkshire_Massachusetts_UnitedStates.BLS_UnemployedPopulation.missing|Berkshire_Massachusetts_UnitedStates.BLS_UnemploymentRate.data|Berkshire_Massachusetts_UnitedStates.BLS_UnemploymentRate.missing|Berkshire_Massachusetts_UnitedStates.BLS_LaborForcePopulation.data|Berkshire_Massachusetts_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-12|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-13|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-14|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-15|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-16|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-17|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-18|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-19|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-20|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-21|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-22|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-23|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-24|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-25|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-26|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-27|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-28|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-29|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-11-30|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-01|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-02|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-03|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-04|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-05|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-06|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-07|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-08|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-09|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-10|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-11|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-12|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-13|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-14|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-15|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-16|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-17|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-18|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-19|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-20|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-21|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-22|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-23|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-24|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-25|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-26|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-27|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-28|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-29|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-30|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2021-12-31|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-01|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-02|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-03|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-04|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-05|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-06|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-07|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-08|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-09|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-10|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-11|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-12|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-13|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-14|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-15|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-16|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
0|2022-01-17|57872.0|0|4340.0|0|6.976146081141902|0|62212.0|0
