|dates|Spartanburg_SouthCarolina_UnitedStates.AveragePrecipitationTotal.data|Spartanburg_SouthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Spartanburg_SouthCarolina_UnitedStates.AveragePrecipitation.data|Spartanburg_SouthCarolina_UnitedStates.AveragePrecipitation.missing|Spartanburg_SouthCarolina_UnitedStates.AverageWindDirection.data|Spartanburg_SouthCarolina_UnitedStates.AverageWindDirection.missing|Spartanburg_SouthCarolina_UnitedStates.AverageWindSpeed.data|Spartanburg_SouthCarolina_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|184.11458333333334|0|3.7604166666666665|0
0|2021-10-18|0.0|0|0.0|0|101.875|0|2.0|0
0|2021-10-19|0.0|0|0.0|0|24.270833333333332|0|0.5|0
0|2021-10-20|0.0|0|0.0|0|23.4375|0|0.3854166666666667|0
0|2021-10-21|0.0|0|0.0|0|118.95833333333333|0|2.9583333333333335|0
0|2021-10-22|0.0|0|0.0|0|149.58333333333334|0|3.0104166666666665|0
0|2021-10-23|0.0|0|0.0|0|57.604166666666664|0|2.75|0
0|2021-10-24|0.0|0|0.0|0|23.75|0|0.4375|0
0|2021-10-25|0.0|0|0.0009895833333333334|0|108.95833333333333|0|2.921875|0
0|2021-10-26|0.0|0|0.0|0|261.09375|0|7.645833333333333|0
0|2021-10-27|0.0|0|0.0|0|25.3125|0|0.3333333333333333|0
0|2021-10-28|0.0|0|0.013697916666666666|0|7.447916666666667|0|0.5885416666666666|0
0|2021-10-29|0.0|0|0.017395833333333336|0|49.0625|0|1.2708333333333333|0
0|2021-10-30|0.0|0|0.0|0|110.72916666666667|0|3.3854166666666665|0
0|2021-10-31|0.0|0|0.0|0|140.625|0|3.484375|0
0|2021-11-01|0.0|0|0.0|0|24.375|0|0.2916666666666667|0
0|2021-11-02|0.0|0|0.0|0|6.5625|0|1.40625|0
0|2021-11-03|0.0|0|0.0003125|0|29.166666666666668|0|3.0416666666666665|0
0|2021-11-04|0.0|0|0.004062500000000001|0|11.4375|0|1.5520833333333333|0
0|2021-11-05|0.0|0|0.00020833333333333335|0|12.5|0|1.46875|0
0|2021-11-06|0.0|0|0.0|0|24.583333333333332|0|8.453125|0
0|2021-11-07|0.0|0|0.0|0|106.5625|0|5.432291666666667|0
0|2021-11-08|0.0|0|0.0|0|23.645833333333332|0|1.0625|0
0|2021-11-09|0.0|0|0.0|0|57.1875|0|1.4270833333333333|0
0|2021-11-10|0.0|0|0.0|0|22.604166666666668|0|0.4895833333333333|0
0|2021-11-11|0.0|0|0.010625|0|15.0|0|0.3958333333333333|0
0|2021-11-12|0.0|0|0.0025|0|143.33333333333334|0|2.8541666666666665|0
0|2021-11-13|0.0|0|0.0|0|133.33333333333334|0|3.21875|0
0|2021-11-14|0.0|0|0.0|0|119.61458333333333|0|3.5520833333333335|0
0|2021-11-15|0.0|0|0.0|0|159.6875|0|3.0104166666666665|0
0|2021-11-16|0.0|0|0.0|0|27.1875|0|0.6666666666666666|0
0|2021-11-17|0.0|0|0.0|0|89.01041666666667|0|2.203125|0
0|2021-11-18|0.0|0|0.0|0|163.85416666666666|0|5.010416666666667|0
0|2021-11-19|0.0|0|0.0|0|79.0625|0|3.8541666666666665|0
0|2021-11-20|0.0|0|0.0|0|60.416666666666664|0|5.15625|0
0|2021-11-21|0.0|0|0.0|0|42.604166666666664|0|1.3020833333333333|0
0|2021-11-22|0.0|0|0.0034375|0|205.3125|0|5.776041666666667|0
0|2021-11-23|0.0|0|0.0|0|117.60416666666667|0|2.640625|0
0|2021-11-24|0.0|0|0.0|0|7.5|0|0.13541666666666666|0
0|2021-11-25|0.0|0|0.0|0|97.71875|0|4.119791666666667|0
0|2021-11-26|0.0|0|0.0004166666666666667|0|236.40625|0|8.755208333333334|0
0|2021-11-27|0.0|0|0.0|0|57.604166666666664|0|1.5520833333333333|0
0|2021-11-28|0.0|0|0.0|0|37.34375|0|1.1927083333333333|0
0|2021-11-29|0.0|0|0.0|0|134.6875|0|6.1875|0
0|2021-11-30|0.0|0|0.0|0|23.125|0|0.5625|0
0|2021-12-01|0.0|0|0.0|0|7.083333333333333|0|0.15625|0
0|2021-12-02|0.0|0|0.0|0|27.291666666666668|0|0.7916666666666666|0
0|2021-12-03|0.0|0|0.0|0|100.26041666666667|0|2.2135416666666665|0
0|2021-12-04|0.0|0|0.0|0|16.770833333333332|0|0.375|0
0|2021-12-05|0.0|0|0.0|0|42.458333333333336|0|4.166666666666667|0
0|2021-12-06|0.0|0|0.0|0|166.45833333333334|0|5.010416666666667|0
0|2021-12-07|0.0|0|0.0|0|36.041666666666664|0|3.9375|0
0|2021-12-08|0.0|0|0.015208333333333336|0|45.729166666666664|0|1.3958333333333333|0
0|2021-12-09|0.0|0|0.0|0|35.729166666666664|0|0.796875|0
0|2021-12-10|0.0|0|0.0015624999999999999|0|0.0|0|0.0|0
0|2021-12-11|0.0|0|0.009895833333333335|0|112.39583333333333|0|3.625|0
0|2021-12-12|0.0|0|0.0|0|59.270833333333336|0|1.9791666666666667|0
0|2021-12-13|0.0|0|0.0|0|4.166666666666667|0|0.0625|0
0|2021-12-14|0.0|0|0.0|0|1.25|0|0.15625|0
0|2021-12-15|0.0|0|0.0|0|1.0625|0|0.0|0
0|2021-12-16|0.0|0|0.0|0|24.270833333333332|0|0.6875|0
0|2021-12-17|0.0|0|0.0004166666666666667|0|66.25|0|2.0208333333333335|0
0|2021-12-18|0.0|0|0.0071875|0|71.14583333333333|0|1.5|0
0|2021-12-19|0.0|0|0.006041666666666667|0|80.72916666666667|0|4.572916666666667|0
0|2021-12-20|0.0|0|0.0|0|15.104166666666666|0|1.5|0
0|2021-12-21|0.0|0|0.0021875000000000006|0|0.0|0|0.0|0
0|2021-12-22|0.0|0|0.0|0|151.97916666666666|0|4.916666666666667|0
0|2021-12-23|0.0|0|0.0|0|11.041666666666666|0|0.21875|0
