|dates|NewHanover_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|NewHanover_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|NewHanover_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|NewHanover_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|NewHanover_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|NewHanover_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|NewHanover_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|NewHanover_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-10-18|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-10-19|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-10-20|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-10-21|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-10-22|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-10-23|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-10-24|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-10-25|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-10-26|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-10-27|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-10-28|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-10-29|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-10-30|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-10-31|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-01|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-02|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-03|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-04|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-05|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-06|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-07|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-08|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-09|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-10|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-11|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-12|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-13|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-14|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-15|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-16|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-17|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-18|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-19|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-20|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-21|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-22|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-23|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-24|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-25|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-26|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-27|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-28|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
