|dates|McLennan_Texas_UnitedStates.BLS_EmployedPopulation.data|McLennan_Texas_UnitedStates.BLS_EmployedPopulation.missing|McLennan_Texas_UnitedStates.BLS_UnemployedPopulation.data|McLennan_Texas_UnitedStates.BLS_UnemployedPopulation.missing|McLennan_Texas_UnitedStates.BLS_UnemploymentRate.data|McLennan_Texas_UnitedStates.BLS_UnemploymentRate.missing|McLennan_Texas_UnitedStates.BLS_LaborForcePopulation.data|McLennan_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-10-18|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-10-19|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-10-20|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-10-21|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-10-22|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-10-23|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-10-24|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-10-25|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-10-26|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-10-27|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-10-28|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-10-29|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-10-30|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-10-31|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-01|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-02|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-03|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-04|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-05|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-06|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-07|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-08|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-09|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-10|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-11|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-12|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-13|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-14|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-15|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-16|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-17|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-18|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-19|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-20|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-21|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-22|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-23|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-24|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-25|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-26|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-27|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-28|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-29|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-11-30|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-01|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-02|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-03|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-04|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-05|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-06|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-07|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-08|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-09|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-10|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-11|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-12|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-13|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-14|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-15|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-16|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-17|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-18|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-19|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-20|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-21|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-22|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-23|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-24|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-25|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-26|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-27|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-28|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-29|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-30|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2021-12-31|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-01|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-02|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-03|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-04|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-05|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-06|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-07|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-08|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-09|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-10|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-11|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-12|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-13|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-14|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-15|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-16|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
0|2022-01-17|116114.0|0|6190.0|0|5.061159079016222|0|122304.0|0
