|dates|LasPiedras_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|LasPiedras_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|LasPiedras_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|LasPiedras_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|LasPiedras_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|LasPiedras_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|LasPiedras_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|LasPiedras_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-02|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-03|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-04|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-05|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-06|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-07|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-08|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-09|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-10|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-11|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-12|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-13|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-14|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-15|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-16|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-17|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-18|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-19|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-20|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-21|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-22|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-23|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-24|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-25|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-26|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-27|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-28|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-29|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-30|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-01-31|9706.0|0|1097.5|0|10.158744851205627|0|10803.5|0
0|2020-02-01|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-02|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-03|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-04|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-05|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-06|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-07|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-08|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-09|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-10|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-11|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-12|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-13|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-14|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-15|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-16|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-17|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-18|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-19|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-20|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-21|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-22|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-23|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-24|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-25|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-26|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-27|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-28|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-02-29|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-01|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-02|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-03|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-04|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-05|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-06|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-07|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-08|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-09|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-10|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-11|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-12|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-13|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-14|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-15|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-16|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-17|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-18|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-19|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-20|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-21|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-22|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-23|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-24|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-25|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-26|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-27|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-28|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-29|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-30|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-03-31|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-01|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-02|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-03|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-04|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-05|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-06|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-07|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-08|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-09|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-10|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-11|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-12|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-13|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-14|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-15|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-16|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-17|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-18|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-19|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-20|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-21|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-22|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-23|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-24|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-25|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-26|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-27|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-28|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-29|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-04-30|9976.0|0|865.0|0|7.978968729821972|0|10841.0|0
0|2020-05-01|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-02|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-03|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-04|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-05|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-06|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-07|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-08|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-09|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-10|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-11|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-12|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-13|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-14|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-15|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-16|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-17|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-18|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-19|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-20|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-21|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-22|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-23|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-24|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-25|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-26|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-27|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-28|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-29|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-30|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-05-31|9681.0|0|955.0|0|8.978939450921398|0|10636.0|0
0|2020-06-01|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-02|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-03|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-04|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-05|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-06|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-07|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-08|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-09|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-10|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-11|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-12|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-13|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-14|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-15|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-16|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-17|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-18|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-19|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-20|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-21|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-22|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-23|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-24|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-25|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-26|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-27|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-28|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-29|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-06-30|10243.0|0|903.0|0|8.101561098151803|0|11146.0|0
0|2020-07-01|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-02|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-03|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-04|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-05|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-06|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-07|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-08|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-09|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-10|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-11|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-12|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-13|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-14|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
0|2020-07-15|10189.0|0|751.0|0|6.864716636197441|0|10940.0|0
