|dates|LasMarias_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|LasMarias_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|LasMarias_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|LasMarias_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|LasMarias_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|LasMarias_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|LasMarias_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|LasMarias_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-19|2141.5|0|392.0|0|15.472666271955793|0|2533.5|0
0|2020-01-20|2141.5|0|392.0|0|15.472666271955793|0|2533.5|0
0|2020-01-21|2141.5|0|392.0|0|15.472666271955793|0|2533.5|0
0|2020-01-22|2141.5|0|392.0|0|15.472666271955793|0|2533.5|0
0|2020-01-23|2141.5|0|392.0|0|15.472666271955793|0|2533.5|0
0|2020-01-24|2141.5|0|392.0|0|15.472666271955793|0|2533.5|0
0|2020-01-25|2141.5|0|392.0|0|15.472666271955793|0|2533.5|0
0|2020-01-26|2141.5|0|392.0|0|15.472666271955793|0|2533.5|0
0|2020-01-27|2141.5|0|392.0|0|15.472666271955793|0|2533.5|0
0|2020-01-28|2141.5|0|392.0|0|15.472666271955793|0|2533.5|0
0|2020-01-29|2141.5|0|392.0|0|15.472666271955793|0|2533.5|0
0|2020-01-30|2141.5|0|392.0|0|15.472666271955793|0|2533.5|0
0|2020-01-31|2141.5|0|392.0|0|15.472666271955793|0|2533.5|0
0|2020-02-01|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-02|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-03|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-04|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-05|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-06|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-07|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-08|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-09|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-10|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-11|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-12|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-13|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-14|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-15|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-16|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-17|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-18|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-19|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-20|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-21|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-22|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-23|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-24|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-25|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-26|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-27|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-28|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-02-29|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-01|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-02|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-03|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-04|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-05|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-06|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-07|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-08|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-09|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-10|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-11|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-12|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-13|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-14|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-15|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-16|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-17|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-18|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-19|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-20|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-21|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-22|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-23|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-24|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-25|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-26|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-27|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-28|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-29|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-30|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-03-31|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-01|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-02|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-03|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-04|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-05|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-06|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-07|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-08|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-09|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-10|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-11|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-12|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-13|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-14|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-15|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-16|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-17|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-18|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-19|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-20|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-21|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-22|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-23|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-24|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-25|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-26|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-27|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-28|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-29|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-04-30|2188.0|0|296.0|0|11.916264090177133|0|2484.0|0
0|2020-05-01|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-02|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-03|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-04|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-05|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-06|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-07|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-08|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-09|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-10|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-11|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-12|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-13|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-14|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-15|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-16|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-17|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-18|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-19|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-20|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-21|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-22|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-23|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-24|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-25|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-26|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-27|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-28|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-29|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-30|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-05-31|2120.0|0|306.0|0|12.61335531739489|0|2426.0|0
0|2020-06-01|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-02|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-03|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-04|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-05|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-06|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-07|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-08|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-09|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-10|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-11|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-12|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-13|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-14|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-15|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-16|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-17|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-18|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-19|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-20|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-21|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-22|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-23|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-24|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-25|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-26|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-27|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-28|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-29|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-06-30|2267.0|0|279.0|0|10.958366064414768|0|2546.0|0
0|2020-07-01|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-02|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-03|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-04|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-05|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-06|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-07|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-08|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-09|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-10|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-11|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-12|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-13|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-14|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-15|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-16|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-17|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-18|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-19|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-20|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-21|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-22|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-23|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-24|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-25|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-26|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-27|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-28|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-29|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-30|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-07-31|2423.0|0|223.0|0|8.427815570672713|0|2646.0|0
0|2020-08-01|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-02|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-03|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-04|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-05|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-06|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-07|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-08|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-09|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-10|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-11|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-12|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-13|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-14|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-15|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-16|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-17|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-18|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-19|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-20|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-21|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-22|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-23|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-24|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-25|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-26|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-27|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-28|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-29|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-30|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-08-31|2452.0|0|262.0|0|9.653647752394988|0|2714.0|0
0|2020-09-01|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-02|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-03|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-04|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-05|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-06|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-07|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-08|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-09|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-10|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-11|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-12|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-13|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-14|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-15|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-16|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-17|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-18|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-19|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-20|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-21|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-22|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-23|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-24|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-25|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-26|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-27|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-28|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-29|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-09-30|2418.0|0|277.0|0|10.278293135435993|0|2695.0|0
0|2020-10-01|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-02|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-03|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-04|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-05|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-06|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-07|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-08|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-09|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-10|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-11|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-12|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-13|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-14|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-15|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-16|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-17|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-18|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-19|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-20|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-21|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-22|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-23|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-24|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-25|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-26|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-27|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-28|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-29|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-30|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-10-31|2397.0|0|236.0|0|8.963159893657425|0|2633.0|0
0|2020-11-01|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-02|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-03|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-04|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-05|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-06|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-07|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-08|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-09|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-10|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-11|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-12|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-13|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-14|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-15|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-16|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-17|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-18|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-19|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-20|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-21|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-22|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-23|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-24|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-25|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-26|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-27|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-28|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-29|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-11-30|2347.0|0|266.0|0|10.17986988136242|0|2613.0|0
0|2020-12-01|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-02|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-03|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-04|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-05|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-06|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-07|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-08|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
0|2020-12-09|2326.0|0|294.0|0|11.221374045801527|0|2620.0|0
