|dates|Lea_NewMexico_UnitedStates.JHU_ConfirmedCases.data|Lea_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|Lea_NewMexico_UnitedStates.NYT_ConfirmedCases.data|Lea_NewMexico_UnitedStates.NYT_ConfirmedCases.missing|Lea_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|Lea_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|Lea_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|Lea_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-26|13964.0|0|14729.0|0|279.0|0|0.0|100
0|2021-11-27|13964.0|0|14729.0|0|279.0|0|0.0|100
0|2021-11-28|13964.0|0|14729.0|0|279.0|0|0.0|100
0|2021-11-29|14024.0|0|14789.0|0|280.0|0|0.0|100
0|2021-11-30|14044.0|0|14809.0|0|280.0|0|0.0|100
0|2021-12-01|14067.0|0|14832.0|0|280.0|0|0.0|100
0|2021-12-02|14101.0|0|14866.0|0|280.0|0|0.0|100
0|2021-12-03|14122.0|0|14877.0|0|281.0|0|0.0|100
0|2021-12-04|14122.0|0|14887.0|0|281.0|0|0.0|100
0|2021-12-05|14122.0|0|14887.0|0|281.0|0|0.0|100
0|2021-12-06|14157.0|0|14922.0|0|281.0|0|0.0|100
0|2021-12-07|14174.0|0|14939.0|0|286.0|0|0.0|100
0|2021-12-08|14197.0|0|14962.0|0|286.0|0|0.0|100
0|2021-12-09|14242.0|0|15007.0|0|286.0|0|0.0|100
0|2021-12-10|14270.0|0|15021.0|0|286.0|0|0.0|100
0|2021-12-11|14270.0|0|15035.0|0|286.0|0|0.0|100
0|2021-12-12|14270.0|0|15035.0|0|286.0|0|0.0|100
0|2021-12-13|14326.0|0|15091.0|0|286.0|0|0.0|100
0|2021-12-14|14326.0|0|15129.0|0|286.0|0|0.0|100
0|2021-12-15|14392.0|0|15157.0|0|286.0|0|0.0|100
0|2021-12-16|14392.0|0|15171.0|0|286.0|0|0.0|100
0|2021-12-17|14446.0|0|15185.0|0|286.0|0|0.0|100
0|2021-12-18|14446.0|0|15211.0|0|286.0|0|0.0|100
0|2021-12-19|14446.0|0|15211.0|0|286.0|0|0.0|100
0|2021-12-20|14503.0|0|15268.0|0|286.0|0|0.0|100
0|2021-12-21|14534.0|0|15299.0|0|286.0|0|0.0|100
0|2021-12-22|14575.0|0|15340.0|0|286.0|0|0.0|100
0|2021-12-23|14608.0|0|15373.0|0|287.0|0|0.0|100
0|2021-12-24|14608.0|0|15373.0|0|287.0|0|0.0|100
0|2021-12-25|14608.0|0|15373.0|0|287.0|0|0.0|100
0|2021-12-26|14608.0|0|15373.0|0|287.0|0|0.0|100
0|2021-12-27|14666.0|0|15431.0|0|287.0|0|0.0|100
0|2021-12-28|14702.0|0|15467.0|0|287.0|0|0.0|100
0|2021-12-29|14782.0|0|15547.0|0|288.0|0|0.0|100
0|2021-12-30|14860.0|0|15625.0|0|288.0|0|0.0|100
0|2021-12-31|14860.0|0|15625.0|0|288.0|0|0.0|100
0|2022-01-01|14860.0|0|15625.0|0|288.0|0|0.0|100
0|2022-01-02|14860.0|0|15625.0|0|288.0|0|0.0|100
0|2022-01-03|15076.0|0|15841.0|0|288.0|0|0.0|100
0|2022-01-04|15174.0|0|15939.0|0|288.0|0|0.0|100
0|2022-01-05|15324.0|0|16089.0|0|288.0|0|0.0|100
0|2022-01-06|15469.0|0|16234.0|0|290.0|0|0.0|100
0|2022-01-07|15626.0|0|16391.0|0|290.0|0|0.0|100
0|2022-01-08|15626.0|0|16391.0|0|290.0|0|0.0|100
0|2022-01-09|15626.0|0|16391.0|0|290.0|0|0.0|100
0|2022-01-10|15949.0|0|16714.0|0|291.0|0|0.0|100
0|2022-01-11|16089.0|0|16854.0|0|291.0|0|0.0|100
0|2022-01-12|16354.0|0|17119.0|0|291.0|0|0.0|100
0|2022-01-13|16354.0|0|17331.0|0|291.0|0|0.0|100
0|2022-01-14|16759.0|0|17525.0|0|298.0|0|0.0|100
0|2022-01-15|16759.0|0|17525.0|0|298.0|0|0.0|100
0|2022-01-16|16759.0|0|17525.0|0|298.0|0|0.0|100
0|2022-01-17|16759.0|0|0.0|100|298.0|0|0.0|100
