|dates|Cass_Missouri_UnitedStates.BLS_EmployedPopulation.data|Cass_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Cass_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Cass_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Cass_Missouri_UnitedStates.BLS_UnemploymentRate.data|Cass_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Cass_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Cass_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-14|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-15|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-16|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-17|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-18|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-19|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-20|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-21|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-22|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-23|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-24|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-25|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-26|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-27|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-28|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-29|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-11-30|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-01|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-02|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-03|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-04|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-05|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-06|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-07|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-08|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-09|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-10|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-11|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-12|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-13|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-14|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-15|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-16|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-17|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-18|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-19|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-20|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-21|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-22|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-23|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-24|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-25|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-26|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-27|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-28|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-29|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-30|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2021-12-31|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-01|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-02|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-03|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-04|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-05|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-06|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-07|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-08|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-09|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-10|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-11|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-12|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-13|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-14|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-15|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-16|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
0|2022-01-17|53495.0|0|2272.0|0|4.074093998242688|0|55767.0|0
