|dates|LaSalle_Illinois_UnitedStates.BLS_EmployedPopulation.data|LaSalle_Illinois_UnitedStates.BLS_EmployedPopulation.missing|LaSalle_Illinois_UnitedStates.BLS_UnemployedPopulation.data|LaSalle_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|LaSalle_Illinois_UnitedStates.BLS_UnemploymentRate.data|LaSalle_Illinois_UnitedStates.BLS_UnemploymentRate.missing|LaSalle_Illinois_UnitedStates.BLS_LaborForcePopulation.data|LaSalle_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-10-18|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-10-19|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-10-20|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-10-21|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-10-22|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-10-23|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-10-24|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-10-25|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-10-26|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-10-27|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-10-28|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-10-29|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-10-30|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-10-31|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-01|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-02|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-03|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-04|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-05|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-06|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-07|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-08|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-09|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-10|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-11|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-12|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-13|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-14|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-15|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-16|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-17|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-18|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-19|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-20|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-21|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-22|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-23|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-24|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-25|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-26|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-27|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-28|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-29|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-11-30|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-01|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-02|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-03|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-04|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-05|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-06|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-07|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-08|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-09|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-10|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-11|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-12|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-13|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
