|dates|Yoakum_Texas_UnitedStates.JHU_ConfirmedCases.data|Yoakum_Texas_UnitedStates.JHU_ConfirmedCases.missing|Yoakum_Texas_UnitedStates.NYT_ConfirmedCases.data|Yoakum_Texas_UnitedStates.NYT_ConfirmedCases.missing|Yoakum_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Yoakum_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Yoakum_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Yoakum_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-20|1260.0|0|1260.0|0|34.0|0|0.0|100
0|2021-11-21|1260.0|0|1260.0|0|34.0|0|0.0|100
0|2021-11-22|1260.0|0|1260.0|0|34.0|0|0.0|100
0|2021-11-23|1281.0|0|1281.0|0|34.0|0|0.0|100
0|2021-11-24|1281.0|0|1281.0|0|34.0|0|0.0|100
0|2021-11-25|1281.0|0|1281.0|0|34.0|0|0.0|100
0|2021-11-26|1281.0|0|1281.0|0|34.0|0|0.0|100
0|2021-11-27|1281.0|0|1281.0|0|34.0|0|0.0|100
0|2021-11-28|1281.0|0|1281.0|0|34.0|0|0.0|100
0|2021-11-29|1291.0|0|1291.0|0|34.0|0|0.0|100
0|2021-11-30|1291.0|0|1291.0|0|34.0|0|0.0|100
0|2021-12-01|1291.0|0|1291.0|0|34.0|0|0.0|100
0|2021-12-02|1291.0|0|1291.0|0|34.0|0|0.0|100
0|2021-12-03|1292.0|0|1292.0|0|35.0|0|0.0|100
0|2021-12-04|1295.0|0|1295.0|0|35.0|0|0.0|100
0|2021-12-05|1295.0|0|1295.0|0|35.0|0|0.0|100
0|2021-12-06|1295.0|0|1295.0|0|35.0|0|0.0|100
0|2021-12-07|1312.0|0|1312.0|0|35.0|0|0.0|100
0|2021-12-08|1315.0|0|1315.0|0|35.0|0|0.0|100
0|2021-12-09|1325.0|0|1325.0|0|35.0|0|0.0|100
0|2021-12-10|1341.0|0|1341.0|0|35.0|0|0.0|100
0|2021-12-11|1343.0|0|1343.0|0|35.0|0|0.0|100
0|2021-12-12|1343.0|0|1343.0|0|35.0|0|0.0|100
0|2021-12-13|1343.0|0|1343.0|0|35.0|0|0.0|100
0|2021-12-14|1343.0|0|1350.0|0|35.0|0|0.0|100
0|2021-12-15|1364.0|0|1364.0|0|35.0|0|0.0|100
0|2021-12-16|1374.0|0|1374.0|0|35.0|0|0.0|100
0|2021-12-17|1375.0|0|1375.0|0|35.0|0|0.0|100
0|2021-12-18|1375.0|0|1375.0|0|35.0|0|0.0|100
0|2021-12-19|1375.0|0|1375.0|0|35.0|0|0.0|100
0|2021-12-20|1375.0|0|1375.0|0|35.0|0|0.0|100
0|2021-12-21|1376.0|0|1376.0|0|35.0|0|0.0|100
0|2021-12-22|1376.0|0|1376.0|0|35.0|0|0.0|100
0|2021-12-23|1377.0|0|1377.0|0|35.0|0|0.0|100
0|2021-12-24|1377.0|0|1377.0|0|35.0|0|0.0|100
0|2021-12-25|1377.0|0|1377.0|0|35.0|0|0.0|100
0|2021-12-26|1377.0|0|1377.0|0|35.0|0|0.0|100
0|2021-12-27|1379.0|0|1379.0|0|35.0|0|0.0|100
0|2021-12-28|1380.0|0|1380.0|0|35.0|0|0.0|100
0|2021-12-29|1381.0|0|1381.0|0|35.0|0|0.0|100
0|2021-12-30|1381.0|0|1381.0|0|35.0|0|0.0|100
0|2021-12-31|1381.0|0|1381.0|0|35.0|0|0.0|100
0|2022-01-01|1381.0|0|1381.0|0|35.0|0|0.0|100
0|2022-01-02|1381.0|0|1381.0|0|35.0|0|0.0|100
0|2022-01-03|1388.0|0|1388.0|0|35.0|0|0.0|100
0|2022-01-04|1389.0|0|1389.0|0|35.0|0|0.0|100
0|2022-01-05|1393.0|0|1393.0|0|35.0|0|0.0|100
0|2022-01-06|1399.0|0|1399.0|0|36.0|0|0.0|100
0|2022-01-07|1400.0|0|1400.0|0|36.0|0|0.0|100
0|2022-01-08|1402.0|0|1402.0|0|36.0|0|0.0|100
0|2022-01-09|1402.0|0|1402.0|0|36.0|0|0.0|100
0|2022-01-10|1403.0|0|1403.0|0|36.0|0|0.0|100
0|2022-01-11|1405.0|0|1405.0|0|36.0|0|0.0|100
0|2022-01-12|1410.0|0|1410.0|0|36.0|0|0.0|100
0|2022-01-13|1410.0|0|1410.0|0|36.0|0|0.0|100
0|2022-01-14|1410.0|0|866.0|0|36.0|0|0.0|100
0|2022-01-15|885.0|0|885.0|0|37.0|0|0.0|100
0|2022-01-16|888.0|0|888.0|0|37.0|0|0.0|100
0|2022-01-17|891.0|0|0.0|100|37.0|0|0.0|100
