|dates|Lee_Mississippi_UnitedStates.BLS_EmployedPopulation.data|Lee_Mississippi_UnitedStates.BLS_EmployedPopulation.missing|Lee_Mississippi_UnitedStates.BLS_UnemployedPopulation.data|Lee_Mississippi_UnitedStates.BLS_UnemployedPopulation.missing|Lee_Mississippi_UnitedStates.BLS_UnemploymentRate.data|Lee_Mississippi_UnitedStates.BLS_UnemploymentRate.missing|Lee_Mississippi_UnitedStates.BLS_LaborForcePopulation.data|Lee_Mississippi_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-28|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2021-12-29|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2021-12-30|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2021-12-31|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-01|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-02|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-03|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-04|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-05|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-06|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-07|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-08|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-09|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-10|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-11|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-12|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-13|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-14|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-15|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-16|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
0|2022-01-17|38888.0|0|2102.0|0|5.128080019516955|0|40990.0|0
