|dates|Mono_California_UnitedStates.BLS_EmployedPopulation.data|Mono_California_UnitedStates.BLS_EmployedPopulation.missing|Mono_California_UnitedStates.BLS_UnemployedPopulation.data|Mono_California_UnitedStates.BLS_UnemployedPopulation.missing|Mono_California_UnitedStates.BLS_UnemploymentRate.data|Mono_California_UnitedStates.BLS_UnemploymentRate.missing|Mono_California_UnitedStates.BLS_LaborForcePopulation.data|Mono_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-09|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-10|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-11|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-12|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-13|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-14|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-15|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-16|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-17|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-18|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-19|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-20|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-21|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-22|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-23|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-24|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-25|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-26|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-27|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-28|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-29|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-30|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2021-12-31|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-01|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-02|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-03|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-04|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-05|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-06|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-07|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-08|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-09|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-10|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-11|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-12|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-13|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-14|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-15|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-16|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
0|2022-01-17|6746.0|0|526.0|0|7.2332233223322335|0|7272.0|0
