|dates|FondduLac_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|FondduLac_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|FondduLac_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|FondduLac_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|FondduLac_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|FondduLac_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|FondduLac_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|FondduLac_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-04|20433.0|0|20433.0|0|176.0|0|0.0|100
0|2021-12-05|20433.0|0|20433.0|0|176.0|0|0.0|100
0|2021-12-06|20433.0|0|20433.0|0|176.0|0|0.0|100
0|2021-12-07|20433.0|0|20433.0|0|176.0|0|0.0|100
0|2021-12-08|20732.0|0|20732.0|0|176.0|0|0.0|100
0|2021-12-09|20823.0|0|20823.0|0|177.0|0|0.0|100
0|2021-12-10|20975.0|0|20975.0|0|180.0|0|0.0|100
0|2021-12-11|20975.0|0|20975.0|0|180.0|0|0.0|100
0|2021-12-12|20975.0|0|20975.0|0|180.0|0|0.0|100
0|2021-12-13|21186.0|0|21186.0|0|180.0|0|0.0|100
0|2021-12-14|21186.0|0|21230.0|0|180.0|0|0.0|100
0|2021-12-15|21284.0|0|21284.0|0|181.0|0|0.0|100
0|2021-12-16|21426.0|0|21426.0|0|186.0|0|0.0|100
0|2021-12-17|21504.0|0|21504.0|0|187.0|0|0.0|100
0|2021-12-18|21504.0|0|21504.0|0|187.0|0|0.0|100
0|2021-12-19|21504.0|0|21504.0|0|187.0|0|0.0|100
0|2021-12-20|21703.0|0|21703.0|0|189.0|0|0.0|100
0|2021-12-21|21773.0|0|21773.0|0|191.0|0|0.0|100
0|2021-12-22|21950.0|0|21950.0|0|191.0|0|0.0|100
0|2021-12-23|22056.0|0|22056.0|0|192.0|0|0.0|100
0|2021-12-24|22220.0|0|22220.0|0|196.0|0|0.0|100
0|2021-12-25|22220.0|0|22220.0|0|196.0|0|0.0|100
0|2021-12-26|22220.0|0|22220.0|0|196.0|0|0.0|100
0|2021-12-27|22321.0|0|22321.0|0|197.0|0|0.0|100
0|2021-12-28|22411.0|0|22411.0|0|199.0|0|0.0|100
0|2021-12-29|22569.0|0|22569.0|0|198.0|0|0.0|100
0|2021-12-30|22668.0|0|22668.0|0|198.0|0|0.0|100
0|2021-12-31|22910.0|0|22910.0|0|198.0|0|0.0|100
0|2022-01-01|22910.0|0|22910.0|0|198.0|0|0.0|100
0|2022-01-02|22910.0|0|22910.0|0|198.0|0|0.0|100
0|2022-01-03|23216.0|0|23216.0|0|198.0|0|0.0|100
0|2022-01-04|23216.0|0|23316.0|0|198.0|0|0.0|100
0|2022-01-05|23675.0|0|23675.0|0|201.0|0|0.0|100
0|2022-01-06|24161.0|0|24161.0|0|201.0|0|0.0|100
0|2022-01-07|24542.0|0|24542.0|0|201.0|0|0.0|100
0|2022-01-08|24542.0|0|24542.0|0|201.0|0|0.0|100
0|2022-01-09|24542.0|0|24542.0|0|201.0|0|0.0|100
0|2022-01-10|25037.0|0|25037.0|0|202.0|0|0.0|100
0|2022-01-11|25368.0|0|25368.0|0|203.0|0|0.0|100
0|2022-01-12|25619.0|0|25619.0|0|203.0|0|0.0|100
0|2022-01-13|25619.0|0|26153.0|0|203.0|0|0.0|100
0|2022-01-14|26616.0|0|26616.0|0|203.0|0|0.0|100
0|2022-01-15|26616.0|0|26616.0|0|203.0|0|0.0|100
0|2022-01-16|26616.0|0|26616.0|0|203.0|0|0.0|100
0|2022-01-17|27622.0|0|0.0|100|203.0|0|0.0|100
