|dates|Leon_Florida_UnitedStates.BLS_EmployedPopulation.data|Leon_Florida_UnitedStates.BLS_EmployedPopulation.missing|Leon_Florida_UnitedStates.BLS_UnemployedPopulation.data|Leon_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Leon_Florida_UnitedStates.BLS_UnemploymentRate.data|Leon_Florida_UnitedStates.BLS_UnemploymentRate.missing|Leon_Florida_UnitedStates.BLS_LaborForcePopulation.data|Leon_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-12|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-13|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-14|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-15|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-16|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-17|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-18|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-19|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-20|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-21|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-22|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-23|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-24|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-25|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-26|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-27|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-28|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-29|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-11-30|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-01|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-02|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-03|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-04|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-05|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-06|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-07|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-08|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-09|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-10|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-11|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-12|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-13|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-14|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-15|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-16|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-17|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-18|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-19|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-20|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-21|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-22|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-23|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-24|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-25|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-26|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-27|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-28|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-29|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-30|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2021-12-31|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-01|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-02|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-03|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-04|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-05|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-06|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-07|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-08|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-09|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-10|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-11|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-12|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-13|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-14|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-15|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-16|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
0|2022-01-17|148970.0|0|7032.0|0|4.507634517506186|0|156002.0|0
