|dates|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Monroe_Pennsylvania_UnitedStates.NYT_ConfirmedCases.data|Monroe_Pennsylvania_UnitedStates.NYT_ConfirmedCases.missing|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-14|23312.0|0|23447.0|0|396.0|0|0.0|100
0|2021-12-15|23312.0|0|23511.0|0|397.0|0|0.0|100
0|2021-12-16|23658.0|0|23658.0|0|397.0|0|0.0|100
0|2021-12-17|23733.0|0|23733.0|0|397.0|0|0.0|100
0|2021-12-18|23877.0|0|23877.0|0|400.0|0|0.0|100
0|2021-12-19|23979.0|0|23979.0|0|400.0|0|0.0|100
0|2021-12-20|24055.0|0|24055.0|0|400.0|0|0.0|100
0|2021-12-21|24198.0|0|24198.0|0|401.0|0|0.0|100
0|2021-12-22|24287.0|0|24287.0|0|401.0|0|0.0|100
0|2021-12-23|24456.0|0|24456.0|0|404.0|0|0.0|100
0|2021-12-24|24624.0|0|24624.0|0|405.0|0|0.0|100
0|2021-12-25|24774.0|0|24774.0|0|405.0|0|0.0|100
0|2021-12-26|24992.0|0|24992.0|0|405.0|0|0.0|100
0|2021-12-27|25125.0|0|25125.0|0|407.0|0|0.0|100
0|2021-12-28|25322.0|0|25322.0|0|410.0|0|0.0|100
0|2021-12-29|25537.0|0|25537.0|0|415.0|0|0.0|100
0|2021-12-30|25739.0|0|25739.0|0|416.0|0|0.0|100
0|2021-12-31|26142.0|0|26142.0|0|417.0|0|0.0|100
0|2022-01-01|26409.0|0|26409.0|0|417.0|0|0.0|100
0|2022-01-02|26825.0|0|26825.0|0|417.0|0|0.0|100
0|2022-01-03|27328.0|0|27328.0|0|417.0|0|0.0|100
0|2022-01-04|27601.0|0|27601.0|0|419.0|0|0.0|100
0|2022-01-05|27954.0|0|27954.0|0|420.0|0|0.0|100
0|2022-01-06|28355.0|0|28355.0|0|425.0|0|0.0|100
0|2022-01-07|28899.0|0|28899.0|0|425.0|0|0.0|100
0|2022-01-08|29517.0|0|29517.0|0|428.0|0|0.0|100
0|2022-01-09|30060.0|0|30060.0|0|428.0|0|0.0|100
0|2022-01-10|30697.0|0|30697.0|0|428.0|0|0.0|100
0|2022-01-11|31247.0|0|31247.0|0|431.0|0|0.0|100
0|2022-01-12|31747.0|0|31747.0|0|436.0|0|0.0|100
0|2022-01-13|31747.0|0|32165.0|0|436.0|0|0.0|100
0|2022-01-14|32536.0|0|32536.0|0|442.0|0|0.0|100
0|2022-01-15|32835.0|0|32835.0|0|445.0|0|0.0|100
0|2022-01-16|33540.0|0|33540.0|0|445.0|0|0.0|100
0|2022-01-17|33712.0|0|0.0|100|445.0|0|0.0|100
