|dates|Cherokee_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Cherokee_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Cherokee_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Cherokee_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Cherokee_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Cherokee_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Cherokee_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Cherokee_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-18|9109.0|0|9109.0|0|118.0|0|0.0|100
0|2021-11-19|9109.0|0|9109.0|0|118.0|0|0.0|100
0|2021-11-20|9109.0|0|9109.0|0|118.0|0|0.0|100
0|2021-11-21|9109.0|0|9109.0|0|118.0|0|0.0|100
0|2021-11-22|9109.0|0|9109.0|0|118.0|0|0.0|100
0|2021-11-23|9109.0|0|9109.0|0|118.0|0|0.0|100
0|2021-11-24|9136.0|0|9136.0|0|118.0|0|0.0|100
0|2021-11-25|9136.0|0|9136.0|0|118.0|0|0.0|100
0|2021-11-26|9136.0|0|9136.0|0|118.0|0|0.0|100
0|2021-11-27|9136.0|0|9136.0|0|118.0|0|0.0|100
0|2021-11-28|9136.0|0|9136.0|0|118.0|0|0.0|100
0|2021-11-29|9136.0|0|9136.0|0|118.0|0|0.0|100
0|2021-11-30|9136.0|0|9136.0|0|118.0|0|0.0|100
0|2021-12-01|9182.0|0|9182.0|0|118.0|0|0.0|100
0|2021-12-02|9182.0|0|9182.0|0|118.0|0|0.0|100
0|2021-12-03|9182.0|0|9182.0|0|118.0|0|0.0|100
0|2021-12-04|9182.0|0|9182.0|0|118.0|0|0.0|100
0|2021-12-05|9182.0|0|9182.0|0|118.0|0|0.0|100
0|2021-12-06|9182.0|0|9182.0|0|118.0|0|0.0|100
0|2021-12-07|9182.0|0|9182.0|0|118.0|0|0.0|100
0|2021-12-08|9265.0|0|9265.0|0|118.0|0|0.0|100
0|2021-12-09|9265.0|0|9265.0|0|118.0|0|0.0|100
0|2021-12-10|9265.0|0|9265.0|0|118.0|0|0.0|100
0|2021-12-11|9265.0|0|9265.0|0|118.0|0|0.0|100
0|2021-12-12|9265.0|0|9265.0|0|118.0|0|0.0|100
0|2021-12-13|9265.0|0|9265.0|0|118.0|0|0.0|100
0|2021-12-14|9265.0|0|9265.0|0|118.0|0|0.0|100
0|2021-12-15|9321.0|0|9321.0|0|118.0|0|0.0|100
0|2021-12-16|9321.0|0|9321.0|0|118.0|0|0.0|100
0|2021-12-17|9321.0|0|9321.0|0|118.0|0|0.0|100
0|2021-12-18|9321.0|0|9321.0|0|118.0|0|0.0|100
0|2021-12-19|9321.0|0|9321.0|0|118.0|0|0.0|100
0|2021-12-20|9321.0|0|9321.0|0|118.0|0|0.0|100
0|2021-12-21|9321.0|0|9321.0|0|118.0|0|0.0|100
0|2021-12-22|9369.0|0|9369.0|0|118.0|0|0.0|100
0|2021-12-23|9369.0|0|9369.0|0|126.0|0|0.0|100
0|2021-12-24|9369.0|0|9369.0|0|126.0|0|0.0|100
0|2021-12-25|9369.0|0|9369.0|0|126.0|0|0.0|100
0|2021-12-26|9369.0|0|9369.0|0|126.0|0|0.0|100
0|2021-12-27|9369.0|0|9369.0|0|126.0|0|0.0|100
0|2021-12-28|9369.0|0|9369.0|0|126.0|0|0.0|100
0|2021-12-29|9429.0|0|9429.0|0|126.0|0|0.0|100
0|2021-12-30|9429.0|0|9429.0|0|126.0|0|0.0|100
0|2021-12-31|9429.0|0|9429.0|0|126.0|0|0.0|100
0|2022-01-01|9429.0|0|9429.0|0|126.0|0|0.0|100
0|2022-01-02|9429.0|0|9429.0|0|126.0|0|0.0|100
0|2022-01-03|9429.0|0|9429.0|0|126.0|0|0.0|100
0|2022-01-04|9429.0|0|9429.0|0|126.0|0|0.0|100
0|2022-01-05|9622.0|0|9622.0|0|127.0|0|0.0|100
0|2022-01-06|9622.0|0|9622.0|0|127.0|0|0.0|100
0|2022-01-07|9622.0|0|9622.0|0|127.0|0|0.0|100
0|2022-01-08|9622.0|0|9622.0|0|127.0|0|0.0|100
0|2022-01-09|9622.0|0|9622.0|0|127.0|0|0.0|100
0|2022-01-10|9622.0|0|9622.0|0|127.0|0|0.0|100
0|2022-01-11|9622.0|0|9622.0|0|127.0|0|0.0|100
0|2022-01-12|10182.0|0|10182.0|0|129.0|0|0.0|100
0|2022-01-13|10182.0|0|10182.0|0|129.0|0|0.0|100
0|2022-01-14|10182.0|0|10182.0|0|129.0|0|0.0|100
0|2022-01-15|10182.0|0|10182.0|0|129.0|0|0.0|100
0|2022-01-16|10182.0|0|10182.0|0|129.0|0|0.0|100
0|2022-01-17|10182.0|0|0.0|100|129.0|0|0.0|100
