|dates|Quebradillas_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Quebradillas_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Quebradillas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Quebradillas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Quebradillas_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Quebradillas_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Quebradillas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Quebradillas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-22|5080.0|0|825.0|0|13.97121083827265|0|5905.0|0
0|2020-01-23|5080.0|0|825.0|0|13.97121083827265|0|5905.0|0
0|2020-01-24|5080.0|0|825.0|0|13.97121083827265|0|5905.0|0
0|2020-01-25|5080.0|0|825.0|0|13.97121083827265|0|5905.0|0
0|2020-01-26|5080.0|0|825.0|0|13.97121083827265|0|5905.0|0
0|2020-01-27|5080.0|0|825.0|0|13.97121083827265|0|5905.0|0
0|2020-01-28|5080.0|0|825.0|0|13.97121083827265|0|5905.0|0
0|2020-01-29|5080.0|0|825.0|0|13.97121083827265|0|5905.0|0
0|2020-01-30|5080.0|0|825.0|0|13.97121083827265|0|5905.0|0
0|2020-01-31|5080.0|0|825.0|0|13.97121083827265|0|5905.0|0
0|2020-02-01|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-02|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-03|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-04|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-05|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-06|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-07|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-08|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-09|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-10|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-11|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-12|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-13|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-14|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-15|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-16|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-17|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-18|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-19|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-20|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-21|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-22|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-23|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-24|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-25|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-26|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-27|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-28|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-02-29|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-01|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-02|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-03|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-04|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-05|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-06|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-07|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-08|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-09|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-10|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-11|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-12|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-13|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-14|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-15|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-16|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-17|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-18|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-19|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-20|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-21|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-22|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-23|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-24|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-25|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-26|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-27|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-28|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-29|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-30|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-03-31|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-01|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-02|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-03|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-04|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-05|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-06|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-07|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-08|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-09|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-10|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-11|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-12|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-13|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-14|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-15|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-16|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-17|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-18|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-19|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-20|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-21|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-22|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-23|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-24|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-25|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-26|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-27|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-28|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-29|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-04-30|5212.0|0|646.5|0|11.0352479303576|0|5858.5|0
0|2020-05-01|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-02|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-03|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-04|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-05|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-06|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-07|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-08|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-09|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-10|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-11|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-12|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-13|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-14|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-15|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-16|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-17|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-18|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-19|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-20|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-21|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-22|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-23|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-24|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-25|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-26|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-27|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-28|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-29|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-30|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-05-31|5041.0|0|716.0|0|12.437033177001911|0|5757.0|0
0|2020-06-01|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-02|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-03|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-04|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-05|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-06|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-07|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-08|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-09|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-10|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-11|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-12|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-13|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-14|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-15|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-16|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-17|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-18|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-19|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-20|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-21|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-22|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-23|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-24|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-25|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-26|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-27|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-28|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-29|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-06-30|5377.0|0|625.0|0|10.413195601466178|0|6002.0|0
0|2020-07-01|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-02|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-03|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-04|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-05|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-06|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-07|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-08|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-09|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-10|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-11|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-12|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-13|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-14|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-15|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-16|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-17|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-18|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-19|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-20|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-21|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-22|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-23|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-24|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-25|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-26|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-27|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-28|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-29|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-30|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-07-31|5356.0|0|512.0|0|8.7252897068848|0|5868.0|0
0|2020-08-01|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-02|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-03|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-04|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-05|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-06|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-07|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-08|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-09|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-10|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-11|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-12|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-13|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-14|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-15|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-16|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-17|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-18|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-19|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-20|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-21|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-22|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-23|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-24|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-25|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-26|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-27|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-28|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-29|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-30|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-08-31|5348.0|0|574.0|0|9.692671394799055|0|5922.0|0
0|2020-09-01|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-02|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-03|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-04|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-05|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-06|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-07|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-08|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-09|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-10|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-11|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-12|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-13|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-14|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-15|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-16|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-17|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-18|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-19|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-20|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-21|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-22|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-23|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-24|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-25|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-26|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-27|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-28|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-29|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-09-30|5317.0|0|637.0|0|10.698689956331878|0|5954.0|0
0|2020-10-01|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-02|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-03|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-04|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-05|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-06|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-07|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-08|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-09|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-10|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-11|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-12|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-13|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-14|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-15|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-16|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-17|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-18|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-19|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-20|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-21|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-22|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-23|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-24|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-25|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-26|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-27|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-28|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-29|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-30|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-10-31|5246.0|0|568.0|0|9.769521843825249|0|5814.0|0
0|2020-11-01|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-02|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-03|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-04|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-05|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-06|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-07|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-08|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-09|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-10|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-11|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-12|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-13|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-14|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-15|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-16|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-17|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-18|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-19|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-20|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-21|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-22|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-23|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-24|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-25|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-26|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-27|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-28|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-29|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-11-30|5163.0|0|633.0|0|10.921325051759835|0|5796.0|0
0|2020-12-01|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-02|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-03|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-04|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-05|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-06|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-07|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-08|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
