|dates|Pima_Arizona_UnitedStates.BLS_EmployedPopulation.data|Pima_Arizona_UnitedStates.BLS_EmployedPopulation.missing|Pima_Arizona_UnitedStates.BLS_UnemployedPopulation.data|Pima_Arizona_UnitedStates.BLS_UnemployedPopulation.missing|Pima_Arizona_UnitedStates.BLS_UnemploymentRate.data|Pima_Arizona_UnitedStates.BLS_UnemploymentRate.missing|Pima_Arizona_UnitedStates.BLS_LaborForcePopulation.data|Pima_Arizona_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-10-18|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-10-19|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-10-20|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-10-21|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-10-22|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-10-23|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-10-24|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-10-25|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-10-26|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-10-27|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-10-28|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-10-29|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-10-30|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-10-31|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-01|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-02|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-03|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-04|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-05|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-06|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-07|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-08|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-09|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-10|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-11|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-12|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-13|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-14|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-15|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-16|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-17|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-18|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-19|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-20|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-21|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-22|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-23|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-24|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-25|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-26|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-27|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-28|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-29|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-11-30|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-01|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-02|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-03|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-04|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-05|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-06|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-07|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-08|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-09|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-10|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-11|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-12|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-13|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-14|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-15|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-16|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-17|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-18|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-19|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-20|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-21|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-22|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-23|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-24|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-25|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-26|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-27|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-28|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-29|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-30|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2021-12-31|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-01|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-02|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-03|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-04|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-05|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-06|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-07|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-08|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-09|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-10|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-11|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-12|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-13|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-14|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-15|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-16|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
0|2022-01-17|470542.0|0|33784.0|0|6.698841622283999|0|504326.0|0
