|dates|Lewis_Washington_UnitedStates.BLS_EmployedPopulation.data|Lewis_Washington_UnitedStates.BLS_EmployedPopulation.missing|Lewis_Washington_UnitedStates.BLS_UnemployedPopulation.data|Lewis_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Lewis_Washington_UnitedStates.BLS_UnemploymentRate.data|Lewis_Washington_UnitedStates.BLS_UnemploymentRate.missing|Lewis_Washington_UnitedStates.BLS_LaborForcePopulation.data|Lewis_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-10-18|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-10-19|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-10-20|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-10-21|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-10-22|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-10-23|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-10-24|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-10-25|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-10-26|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-10-27|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-10-28|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-10-29|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-10-30|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-10-31|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-11-01|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-11-02|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-11-03|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-11-04|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-11-05|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-11-06|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-11-07|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-11-08|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-11-09|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-11-10|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-11-11|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-11-12|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
0|2021-11-13|32661.0|0|2051.0|0|5.908619497580087|0|34712.0|0
