|dates|Berrien_Michigan_UnitedStates.BLS_EmployedPopulation.data|Berrien_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Berrien_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Berrien_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Berrien_Michigan_UnitedStates.BLS_UnemploymentRate.data|Berrien_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Berrien_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Berrien_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-10-18|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-10-19|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-10-20|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-10-21|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-10-22|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-10-23|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-10-24|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-10-25|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-10-26|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-10-27|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-10-28|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-10-29|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-10-30|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-10-31|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-01|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-02|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-03|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-04|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-05|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-06|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-07|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-08|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-09|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-10|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-11|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-12|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-13|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-14|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-15|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-16|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-17|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-18|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-19|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-20|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-21|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-22|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-23|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-24|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
