|dates|Iron_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Iron_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Iron_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Iron_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Iron_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Iron_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Iron_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Iron_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-27|955.0|0|955.0|0|42.0|0|0.0|100
0|2021-11-28|955.0|0|955.0|0|42.0|0|0.0|100
0|2021-11-29|960.0|0|960.0|0|42.0|0|0.0|100
0|2021-11-30|966.0|0|966.0|0|43.0|0|0.0|100
0|2021-12-01|974.0|0|974.0|0|43.0|0|0.0|100
0|2021-12-02|980.0|0|980.0|0|43.0|0|0.0|100
0|2021-12-03|980.0|0|980.0|0|43.0|0|0.0|100
0|2021-12-04|980.0|0|980.0|0|43.0|0|0.0|100
0|2021-12-05|980.0|0|980.0|0|43.0|0|0.0|100
0|2021-12-06|980.0|0|980.0|0|43.0|0|0.0|100
0|2021-12-07|980.0|0|980.0|0|43.0|0|0.0|100
0|2021-12-08|1004.0|0|1004.0|0|43.0|0|0.0|100
0|2021-12-09|1006.0|0|1006.0|0|43.0|0|0.0|100
0|2021-12-10|1007.0|0|1007.0|0|43.0|0|0.0|100
0|2021-12-11|1007.0|0|1007.0|0|43.0|0|0.0|100
0|2021-12-12|1007.0|0|1007.0|0|43.0|0|0.0|100
0|2021-12-13|1017.0|0|1017.0|0|43.0|0|0.0|100
0|2021-12-14|1017.0|0|1020.0|0|43.0|0|0.0|100
0|2021-12-15|1023.0|0|1023.0|0|44.0|0|0.0|100
0|2021-12-16|1028.0|0|1028.0|0|44.0|0|0.0|100
0|2021-12-17|1032.0|0|1032.0|0|44.0|0|0.0|100
0|2021-12-18|1032.0|0|1032.0|0|44.0|0|0.0|100
0|2021-12-19|1032.0|0|1032.0|0|44.0|0|0.0|100
0|2021-12-20|1036.0|0|1036.0|0|44.0|0|0.0|100
0|2021-12-21|1036.0|0|1036.0|0|44.0|0|0.0|100
0|2021-12-22|1044.0|0|1044.0|0|44.0|0|0.0|100
0|2021-12-23|1045.0|0|1045.0|0|44.0|0|0.0|100
0|2021-12-24|1045.0|0|1045.0|0|44.0|0|0.0|100
0|2021-12-25|1045.0|0|1045.0|0|44.0|0|0.0|100
0|2021-12-26|1045.0|0|1045.0|0|44.0|0|0.0|100
0|2021-12-27|1045.0|0|1045.0|0|44.0|0|0.0|100
0|2021-12-28|1047.0|0|1047.0|0|44.0|0|0.0|100
0|2021-12-29|1047.0|0|1047.0|0|44.0|0|0.0|100
0|2021-12-30|1051.0|0|1051.0|0|44.0|0|0.0|100
0|2021-12-31|1051.0|0|1051.0|0|44.0|0|0.0|100
0|2022-01-01|1051.0|0|1051.0|0|44.0|0|0.0|100
0|2022-01-02|1051.0|0|1051.0|0|44.0|0|0.0|100
0|2022-01-03|1052.0|0|1052.0|0|44.0|0|0.0|100
0|2022-01-04|1052.0|0|1065.0|0|44.0|0|0.0|100
0|2022-01-05|1068.0|0|1068.0|0|44.0|0|0.0|100
0|2022-01-06|1073.0|0|1073.0|0|44.0|0|0.0|100
0|2022-01-07|1078.0|0|1078.0|0|44.0|0|0.0|100
0|2022-01-08|1078.0|0|1078.0|0|44.0|0|0.0|100
0|2022-01-09|1078.0|0|1078.0|0|44.0|0|0.0|100
0|2022-01-10|1093.0|0|1093.0|0|44.0|0|0.0|100
0|2022-01-11|1108.0|0|1108.0|0|44.0|0|0.0|100
0|2022-01-12|1114.0|0|1114.0|0|44.0|0|0.0|100
0|2022-01-13|1114.0|0|1130.0|0|44.0|0|0.0|100
0|2022-01-14|1169.0|0|1169.0|0|44.0|0|0.0|100
0|2022-01-15|1169.0|0|1169.0|0|44.0|0|0.0|100
0|2022-01-16|1169.0|0|1169.0|0|44.0|0|0.0|100
0|2022-01-17|1238.0|0|0.0|100|44.0|0|0.0|100
