|dates|Mecklenburg_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Mecklenburg_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Mecklenburg_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Mecklenburg_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Mecklenburg_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Mecklenburg_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Mecklenburg_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Mecklenburg_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-10-18|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-10-19|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-10-20|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-10-21|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-10-22|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-10-23|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-10-24|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-10-25|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-10-26|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-10-27|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-10-28|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-10-29|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-10-30|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-10-31|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-01|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-02|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-03|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-04|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-05|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-06|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-07|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-08|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-09|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-10|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-11|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-12|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-13|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-14|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-15|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-16|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-17|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-18|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-19|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-20|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-21|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-22|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-23|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-24|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-25|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-26|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-27|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-28|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-29|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-11-30|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-01|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-02|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-03|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-04|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-05|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-06|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-07|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-08|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-09|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-10|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-11|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-12|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-13|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-14|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-15|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-16|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-17|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-18|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-19|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-20|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-21|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-22|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-23|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-24|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-25|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-26|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-27|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-28|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-29|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-30|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2021-12-31|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-01|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-02|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-03|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-04|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-05|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-06|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-07|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-08|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-09|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-10|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-11|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-12|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-13|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-14|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-15|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-16|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
0|2022-01-17|587809.0|0|28009.0|0|4.548259388325771|0|615818.0|0
