|dates|Pierce_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Pierce_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Pierce_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Pierce_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Pierce_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Pierce_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Pierce_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Pierce_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-02|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-03|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-04|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-05|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-06|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-07|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-08|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-09|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-10|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-11|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-12|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-13|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-14|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-15|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-16|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-17|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-18|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-19|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-20|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-21|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-22|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-23|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-24|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-25|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-26|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-27|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-28|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-29|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-30|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2021-12-31|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-01|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-02|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-03|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-04|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-05|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-06|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-07|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-08|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-09|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-10|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-11|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-12|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-13|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-14|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-15|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-16|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
0|2022-01-17|1660.0|0|51.0|0|2.9807130333138514|0|1711.0|0
