|dates|Hemphill_Texas_UnitedStates.BLS_EmployedPopulation.data|Hemphill_Texas_UnitedStates.BLS_EmployedPopulation.missing|Hemphill_Texas_UnitedStates.BLS_UnemployedPopulation.data|Hemphill_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Hemphill_Texas_UnitedStates.BLS_UnemploymentRate.data|Hemphill_Texas_UnitedStates.BLS_UnemploymentRate.missing|Hemphill_Texas_UnitedStates.BLS_LaborForcePopulation.data|Hemphill_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-09|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-10|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-11|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-12|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-13|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-14|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-15|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-16|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-17|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-18|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-19|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-20|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-21|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-22|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-23|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-24|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-25|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-26|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-27|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-28|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-29|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-30|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2021-12-31|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-01|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-02|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-03|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-04|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-05|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-06|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-07|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-08|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-09|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-10|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-11|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-12|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-13|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-14|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-15|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-16|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
0|2022-01-17|1518.0|0|70.0|0|4.408060453400504|0|1588.0|0
