|dates|Magoffin_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Magoffin_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Magoffin_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Magoffin_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Magoffin_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Magoffin_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Magoffin_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Magoffin_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-10-18|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-10-19|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-10-20|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-10-21|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-10-22|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-10-23|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-10-24|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-10-25|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-10-26|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-10-27|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-10-28|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-10-29|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-10-30|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-10-31|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-01|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-02|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-03|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-04|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-05|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-06|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-07|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-08|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-09|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-10|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-11|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-12|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-13|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-14|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-15|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-16|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-17|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-18|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-19|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-20|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-21|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-22|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-23|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-24|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-25|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-26|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-27|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-28|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-29|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-11-30|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-01|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-02|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-03|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-04|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-05|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-06|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-07|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-08|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-09|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-10|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-11|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-12|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-13|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-14|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-15|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-16|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-17|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-18|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-19|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-20|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-21|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-22|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-23|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-24|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-25|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-26|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-27|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-28|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-29|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
