|dates|Butler_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Butler_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Butler_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Butler_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Butler_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Butler_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Butler_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Butler_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-05|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-06|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-07|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-08|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-09|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-10|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-11|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-12|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-13|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-14|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-15|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-16|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-17|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-18|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-19|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-20|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-21|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-22|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-23|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-24|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-25|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-26|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-27|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-28|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-29|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-11-30|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-01|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-02|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-03|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-04|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-05|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-06|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-07|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-08|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-09|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-10|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-11|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-12|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-13|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-14|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-15|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-16|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-17|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-18|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-19|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-20|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-21|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-22|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-23|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-24|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-25|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-26|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-27|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-28|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-29|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-30|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2021-12-31|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-01|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-02|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-03|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-04|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-05|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-06|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-07|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-08|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-09|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-10|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-11|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-12|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-13|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-14|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-15|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-16|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
0|2022-01-17|90879.0|0|4550.0|0|4.767942658940155|0|95429.0|0
