|dates|Fulton_Indiana_UnitedStates.BLS_EmployedPopulation.data|Fulton_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Fulton_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Fulton_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Fulton_Indiana_UnitedStates.BLS_UnemploymentRate.data|Fulton_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Fulton_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Fulton_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-10-18|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-10-19|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-10-20|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-10-21|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-10-22|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-10-23|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-10-24|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-10-25|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-10-26|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-10-27|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-10-28|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-10-29|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-10-30|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-10-31|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-01|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-02|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-03|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-04|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-05|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-06|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-07|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-08|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-09|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-10|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-11|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-12|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-13|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-14|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-15|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-16|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-17|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-18|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-19|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-20|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-21|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-22|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-23|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-24|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-25|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-26|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-27|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-28|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-29|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-11-30|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-01|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-02|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-03|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
