|dates|Schuylkill_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Schuylkill_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Schuylkill_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Schuylkill_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Schuylkill_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Schuylkill_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Schuylkill_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Schuylkill_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-10-18|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-10-19|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-10-20|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-10-21|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-10-22|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-10-23|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-10-24|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-10-25|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-10-26|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-10-27|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-10-28|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-10-29|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-10-30|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-10-31|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-01|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-02|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-03|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-04|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-05|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-06|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-07|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-08|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-09|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-10|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-11|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-12|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-13|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-14|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-15|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-16|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-17|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-18|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-19|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-20|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-21|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-22|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-23|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-24|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-25|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-26|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-27|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-28|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-29|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-11-30|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-01|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-02|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-03|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-04|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-05|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-06|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-07|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-08|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-09|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-10|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-11|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-12|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-13|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-14|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-15|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-16|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-17|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-18|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-19|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-20|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-21|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-22|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-23|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-24|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-25|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-26|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-27|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-28|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
