|dates|Mayaguez_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Mayaguez_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Mayaguez_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Mayaguez_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Mayaguez_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Mayaguez_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Mayaguez_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Mayaguez_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-19|18167.5|0|2539.5|0|12.263968706234607|0|20707.0|0
0|2020-01-20|18167.5|0|2539.5|0|12.263968706234607|0|20707.0|0
0|2020-01-21|18167.5|0|2539.5|0|12.263968706234607|0|20707.0|0
0|2020-01-22|18167.5|0|2539.5|0|12.263968706234607|0|20707.0|0
0|2020-01-23|18167.5|0|2539.5|0|12.263968706234607|0|20707.0|0
0|2020-01-24|18167.5|0|2539.5|0|12.263968706234607|0|20707.0|0
0|2020-01-25|18167.5|0|2539.5|0|12.263968706234607|0|20707.0|0
0|2020-01-26|18167.5|0|2539.5|0|12.263968706234607|0|20707.0|0
0|2020-01-27|18167.5|0|2539.5|0|12.263968706234607|0|20707.0|0
0|2020-01-28|18167.5|0|2539.5|0|12.263968706234607|0|20707.0|0
0|2020-01-29|18167.5|0|2539.5|0|12.263968706234607|0|20707.0|0
0|2020-01-30|18167.5|0|2539.5|0|12.263968706234607|0|20707.0|0
0|2020-01-31|18167.5|0|2539.5|0|12.263968706234607|0|20707.0|0
0|2020-02-01|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-02|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-03|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-04|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-05|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-06|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-07|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-08|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-09|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-10|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-11|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-12|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-13|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-14|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-15|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-16|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-17|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-18|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-19|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-20|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-21|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-22|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-23|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-24|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-25|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-26|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-27|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-28|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-02-29|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-01|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-02|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-03|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-04|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-05|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-06|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-07|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-08|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-09|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-10|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-11|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-12|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-13|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-14|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-15|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-16|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-17|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-18|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-19|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-20|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-21|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-22|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-23|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-24|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-25|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-26|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-27|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-28|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-29|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-30|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-03-31|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-01|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-02|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-03|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-04|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-05|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-06|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-07|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-08|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-09|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-10|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-11|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-12|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-13|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-14|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-15|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-16|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-17|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-18|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-19|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-20|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-21|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-22|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-23|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-24|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-25|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-26|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-27|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-28|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-29|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-04-30|18672.5|0|1950.0|0|9.455691598981694|0|20622.5|0
0|2020-05-01|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-02|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-03|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-04|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-05|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-06|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-07|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-08|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-09|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-10|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-11|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-12|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-13|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-14|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-15|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-16|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-17|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-18|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-19|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-20|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-21|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-22|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-23|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-24|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-25|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-26|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-27|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-28|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-29|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-30|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-05-31|18280.0|0|2056.0|0|10.11014948859166|0|20336.0|0
0|2020-06-01|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-02|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-03|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-04|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-05|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-06|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-07|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-08|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-09|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-10|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-11|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-12|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-13|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-14|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-15|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-16|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-17|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-18|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-19|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-20|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-21|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-22|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-23|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-24|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-25|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-26|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-27|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-28|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-29|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-06-30|19859.0|0|1815.0|0|8.374088769954785|0|21674.0|0
0|2020-07-01|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-02|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-03|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-04|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-05|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-06|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-07|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-08|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-09|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-10|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-11|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-12|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-13|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-14|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-15|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-16|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-17|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-18|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-19|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-20|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-21|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-22|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-23|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-24|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-25|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-26|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-27|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-28|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-29|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-30|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-07-31|19463.0|0|1487.0|0|7.097852028639618|0|20950.0|0
0|2020-08-01|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-02|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-03|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-04|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-05|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-06|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-07|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-08|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-09|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-10|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-11|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-12|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-13|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-14|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-15|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-16|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-17|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-18|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-19|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-20|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-21|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-22|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-23|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-24|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-25|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-26|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-27|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-28|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-29|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-30|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-08-31|19346.0|0|1737.0|0|8.238865436607693|0|21083.0|0
0|2020-09-01|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-02|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-03|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-04|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-05|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-06|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-07|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-08|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-09|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-10|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-11|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-12|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-13|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-14|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-15|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-16|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-17|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-18|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-19|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-20|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-21|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-22|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-23|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-24|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-25|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-26|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-27|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-28|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-29|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-09-30|19238.0|0|1891.0|0|8.94978465615978|0|21129.0|0
0|2020-10-01|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-02|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-03|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-04|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-05|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-06|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-07|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-08|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-09|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-10|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-11|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-12|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-13|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-14|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-15|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-16|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-17|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-18|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-19|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-20|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-21|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-22|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-23|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-24|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-25|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-26|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-27|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-28|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-29|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-30|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-10-31|19002.0|0|1705.0|0|8.233930554884822|0|20707.0|0
0|2020-11-01|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-02|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-03|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-04|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-05|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-06|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-07|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-08|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-09|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-10|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-11|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-12|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-13|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-14|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-15|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-16|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-17|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-18|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-19|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-20|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-21|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-22|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-23|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-24|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-25|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-26|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-27|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-28|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-29|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
0|2020-11-30|18679.0|0|1923.0|0|9.334045238326375|0|20602.0|0
