|dates|Amador_California_UnitedStates.BLS_EmployedPopulation.data|Amador_California_UnitedStates.BLS_EmployedPopulation.missing|Amador_California_UnitedStates.BLS_UnemployedPopulation.data|Amador_California_UnitedStates.BLS_UnemployedPopulation.missing|Amador_California_UnitedStates.BLS_UnemploymentRate.data|Amador_California_UnitedStates.BLS_UnemploymentRate.missing|Amador_California_UnitedStates.BLS_LaborForcePopulation.data|Amador_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-10-18|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-10-19|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-10-20|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-10-21|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-10-22|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-10-23|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-10-24|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-10-25|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-10-26|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-10-27|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-10-28|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-10-29|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-10-30|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-10-31|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-01|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-02|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-03|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-04|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-05|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-06|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-07|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-08|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-09|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-10|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-11|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-12|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-13|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-14|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-15|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-16|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-17|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-18|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-19|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-20|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-21|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-22|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-23|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-24|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-25|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-26|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-27|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-28|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-29|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-11-30|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-01|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-02|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-03|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-04|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-05|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-06|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-07|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-08|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-09|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-10|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-11|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-12|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-13|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-14|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-15|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-16|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-17|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-18|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-19|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-20|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
