|dates|Coal_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Coal_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Coal_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Coal_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Coal_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Coal_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Coal_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Coal_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-01|1082.0|0|1082.0|0|20.0|0|0.0|100
0|2021-12-02|1082.0|0|1082.0|0|20.0|0|0.0|100
0|2021-12-03|1082.0|0|1082.0|0|20.0|0|0.0|100
0|2021-12-04|1082.0|0|1082.0|0|20.0|0|0.0|100
0|2021-12-05|1082.0|0|1082.0|0|20.0|0|0.0|100
0|2021-12-06|1082.0|0|1082.0|0|20.0|0|0.0|100
0|2021-12-07|1082.0|0|1082.0|0|20.0|0|0.0|100
0|2021-12-08|1089.0|0|1089.0|0|20.0|0|0.0|100
0|2021-12-09|1089.0|0|1089.0|0|20.0|0|0.0|100
0|2021-12-10|1089.0|0|1089.0|0|20.0|0|0.0|100
0|2021-12-11|1089.0|0|1089.0|0|20.0|0|0.0|100
0|2021-12-12|1089.0|0|1089.0|0|20.0|0|0.0|100
0|2021-12-13|1089.0|0|1089.0|0|20.0|0|0.0|100
0|2021-12-14|1089.0|0|1089.0|0|20.0|0|0.0|100
0|2021-12-15|1093.0|0|1093.0|0|20.0|0|0.0|100
0|2021-12-16|1093.0|0|1093.0|0|20.0|0|0.0|100
0|2021-12-17|1093.0|0|1093.0|0|20.0|0|0.0|100
0|2021-12-18|1093.0|0|1093.0|0|20.0|0|0.0|100
0|2021-12-19|1093.0|0|1093.0|0|20.0|0|0.0|100
0|2021-12-20|1093.0|0|1093.0|0|20.0|0|0.0|100
0|2021-12-21|1093.0|0|1093.0|0|20.0|0|0.0|100
0|2021-12-22|1103.0|0|1103.0|0|20.0|0|0.0|100
0|2021-12-23|1103.0|0|1103.0|0|20.0|0|0.0|100
0|2021-12-24|1103.0|0|1103.0|0|20.0|0|0.0|100
0|2021-12-25|1103.0|0|1103.0|0|20.0|0|0.0|100
0|2021-12-26|1103.0|0|1103.0|0|20.0|0|0.0|100
0|2021-12-27|1103.0|0|1103.0|0|20.0|0|0.0|100
0|2021-12-28|1103.0|0|1103.0|0|20.0|0|0.0|100
0|2021-12-29|1105.0|0|1105.0|0|20.0|0|0.0|100
0|2021-12-30|1105.0|0|1105.0|0|20.0|0|0.0|100
0|2021-12-31|1105.0|0|1105.0|0|20.0|0|0.0|100
0|2022-01-01|1105.0|0|1105.0|0|20.0|0|0.0|100
0|2022-01-02|1105.0|0|1105.0|0|20.0|0|0.0|100
0|2022-01-03|1105.0|0|1105.0|0|20.0|0|0.0|100
0|2022-01-04|1105.0|0|1105.0|0|20.0|0|0.0|100
0|2022-01-05|1129.0|0|1129.0|0|20.0|0|0.0|100
0|2022-01-06|1129.0|0|1129.0|0|20.0|0|0.0|100
0|2022-01-07|1129.0|0|1129.0|0|20.0|0|0.0|100
0|2022-01-08|1129.0|0|1129.0|0|20.0|0|0.0|100
0|2022-01-09|1129.0|0|1129.0|0|20.0|0|0.0|100
0|2022-01-10|1129.0|0|1129.0|0|20.0|0|0.0|100
0|2022-01-11|1129.0|0|1129.0|0|20.0|0|0.0|100
0|2022-01-12|1171.0|0|1171.0|0|20.0|0|0.0|100
0|2022-01-13|1171.0|0|1171.0|0|20.0|0|0.0|100
0|2022-01-14|1171.0|0|1171.0|0|20.0|0|0.0|100
0|2022-01-15|1171.0|0|1171.0|0|20.0|0|0.0|100
0|2022-01-16|1171.0|0|1171.0|0|20.0|0|0.0|100
0|2022-01-17|1171.0|0|0.0|100|20.0|0|0.0|100
