|dates|Orleans_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Orleans_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Orleans_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Orleans_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Orleans_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Orleans_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Orleans_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Orleans_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-03|47643.0|0|47643.0|0|1007.0|0|0.0|100
0|2021-12-04|47643.0|0|47643.0|0|1007.0|0|0.0|100
0|2021-12-05|47643.0|0|47643.0|0|1007.0|0|0.0|100
0|2021-12-06|47694.0|0|47694.0|0|1007.0|0|0.0|100
0|2021-12-07|47725.0|0|47725.0|0|1007.0|0|0.0|100
0|2021-12-08|47756.0|0|47756.0|0|1007.0|0|0.0|100
0|2021-12-09|47799.0|0|47799.0|0|1006.0|0|0.0|100
0|2021-12-10|47851.0|0|47851.0|0|1006.0|0|0.0|100
0|2021-12-11|47851.0|0|47851.0|0|1006.0|0|0.0|100
0|2021-12-12|47851.0|0|47851.0|0|1006.0|0|0.0|100
0|2021-12-13|48056.0|0|48056.0|0|1006.0|0|0.0|100
0|2021-12-14|48056.0|0|48129.0|0|1006.0|0|0.0|100
0|2021-12-15|48264.0|0|48264.0|0|1008.0|0|0.0|100
0|2021-12-16|48478.0|0|48478.0|0|1008.0|0|0.0|100
0|2021-12-17|48784.0|0|48784.0|0|1008.0|0|0.0|100
0|2021-12-18|48784.0|0|48784.0|0|1008.0|0|0.0|100
0|2021-12-19|48784.0|0|48784.0|0|1008.0|0|0.0|100
0|2021-12-20|49557.0|0|49557.0|0|1007.0|0|0.0|100
0|2021-12-21|49851.0|0|49851.0|0|1007.0|0|0.0|100
0|2021-12-22|50241.0|0|50241.0|0|1007.0|0|0.0|100
0|2021-12-23|50836.0|0|50836.0|0|1008.0|0|0.0|100
0|2021-12-24|50836.0|0|50836.0|0|1008.0|0|0.0|100
0|2021-12-25|50836.0|0|50836.0|0|1008.0|0|0.0|100
0|2021-12-26|50836.0|0|50836.0|0|1008.0|0|0.0|100
0|2021-12-27|53322.0|0|53322.0|0|1009.0|0|0.0|100
0|2021-12-28|53919.0|0|53919.0|0|1009.0|0|0.0|100
0|2021-12-29|54760.0|0|54760.0|0|1009.0|0|0.0|100
0|2021-12-30|55985.0|0|55985.0|0|1010.0|0|0.0|100
0|2021-12-31|55985.0|0|55985.0|0|1010.0|0|0.0|100
0|2022-01-01|55985.0|0|55985.0|0|1010.0|0|0.0|100
0|2022-01-02|55985.0|0|55985.0|0|1010.0|0|0.0|100
0|2022-01-03|60243.0|0|60243.0|0|1011.0|0|0.0|100
0|2022-01-04|61399.0|0|61399.0|0|1011.0|0|0.0|100
0|2022-01-05|62724.0|0|62724.0|0|1011.0|0|0.0|100
0|2022-01-06|64034.0|0|64034.0|0|1014.0|0|0.0|100
0|2022-01-07|66153.0|0|66153.0|0|1015.0|0|0.0|100
0|2022-01-08|66153.0|0|66153.0|0|1015.0|0|0.0|100
0|2022-01-09|66153.0|0|66153.0|0|1015.0|0|0.0|100
0|2022-01-10|69534.0|0|69534.0|0|1016.0|0|0.0|100
0|2022-01-11|70360.0|0|70360.0|0|1017.0|0|0.0|100
0|2022-01-12|70360.0|0|70360.0|0|1019.0|0|0.0|100
0|2022-01-13|70360.0|0|70360.0|0|1019.0|0|0.0|100
0|2022-01-14|73255.0|0|73255.0|0|1019.0|0|0.0|100
0|2022-01-15|73255.0|0|73255.0|0|1019.0|0|0.0|100
0|2022-01-16|73255.0|0|73255.0|0|1019.0|0|0.0|100
0|2022-01-17|73255.0|0|0.0|100|1019.0|0|0.0|100
