|dates|Hennepin_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Hennepin_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Hennepin_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Hennepin_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Hennepin_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Hennepin_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Hennepin_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Hennepin_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-11|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-12|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-13|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-14|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-15|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-16|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-17|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-18|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-19|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-20|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-21|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-22|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-23|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-24|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-25|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-26|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-27|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-28|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-29|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-11-30|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-01|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-02|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-03|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-04|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-05|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-06|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-07|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-08|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-09|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-10|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-11|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-12|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-13|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-14|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-15|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-16|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-17|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-18|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-19|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-20|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-21|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-22|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-23|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-24|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-25|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-26|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-27|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-28|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-29|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-30|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2021-12-31|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-01|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-02|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-03|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-04|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-05|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-06|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-07|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-08|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-09|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-10|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-11|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-12|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-13|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-14|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-15|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-16|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
0|2022-01-17|671830.0|0|27871.0|0|3.983272855119544|0|699701.0|0
