|dates|Sullivan_Indiana_UnitedStates.AveragePrecipitationTotal.data|Sullivan_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Sullivan_Indiana_UnitedStates.AveragePrecipitation.data|Sullivan_Indiana_UnitedStates.AveragePrecipitation.missing|Sullivan_Indiana_UnitedStates.AverageWindDirection.data|Sullivan_Indiana_UnitedStates.AverageWindDirection.missing|Sullivan_Indiana_UnitedStates.AverageWindSpeed.data|Sullivan_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-12-08|0.0|0|0.0|0|155.625|0|5.0|0
0|2021-12-09|0.0|0|0.0|0|155.83333333333334|0|9.09375|0
0|2021-12-10|0.0|0|0.0|0|131.875|0|8.15625|0
0|2021-12-11|0.001875|0|0.0031250000000000006|0|254.16666666666666|0|18.979166666666668|0
0|2021-12-12|0.0|0|0.0|0|199.375|0|8.53125|0
0|2021-12-13|0.0|0|0.0|0|160.0|0|6.010416666666667|0
0|2021-12-14|0.0|0|0.0|0|117.91666666666667|0|6.385416666666667|0
0|2021-12-15|0.0|0|0.0|0|181.14583333333334|0|15.791666666666666|0
0|2021-12-16|0.0|0|0.010208333333333331|0|213.02083333333334|0|11.854166666666666|0
0|2021-12-17|0.006875|0|0.016041666666666666|0|41.125|0|3.9479166666666665|0
0|2021-12-18|0.02666666666666667|0|0.02947916666666665|0|263.9375|0|10.09375|0
0|2021-12-19|0.004583333333333333|0|0.0|0|168.90625|0|4.697916666666667|0
0|2021-12-20|0.0|0|0.0|0|107.65625|0|3.5104166666666665|0
0|2021-12-21|0.0|0|0.0|0|141.83333333333334|0|5.427083333333333|0
0|2021-12-22|0.0|0|0.0|0|186.52083333333334|0|5.84375|0
0|2021-12-23|0.0|0|0.0|0|177.55208333333334|0|10.630208333333334|0
0|2021-12-24|0.0|0|0.0|0|187.76041666666666|0|14.989583333333334|0
0|2021-12-25|0.0014583333333333334|0|0.001979166666666667|0|267.8645833333333|0|14.354166666666666|0
0|2021-12-26|0.0|0|0.0|0|140.52083333333334|0|7.098958333333333|0
0|2021-12-27|0.0|0|0.0|0|257.5208333333333|0|12.822916666666666|0
0|2021-12-28|0.0|0|0.016354166666666673|0|107.32291666666667|0|6.036458333333333|0
0|2021-12-29|0.012291666666666666|0|0.0003125|0|156.82291666666666|0|5.234375|0
0|2021-12-30|0.00020833333333333335|0|0.0|0|136.66666666666666|0|4.489583333333333|0
0|2021-12-31|0.0|0|0.0|0|137.5|0|6.916666666666667|0
0|2022-01-01|0.0027083333333333334|0|0.017187500000000012|0|174.46875|0|6.625|0
0|2022-01-02|0.008958333333333334|0|0.00020833333333333335|0|293.0729166666667|0|11.875|0
0|2022-01-03|0.0|0|0.0|0|252.09375|0|6.458333333333333|0
0|2022-01-04|0.0|0|0.0|0|176.5625|0|10.40625|0
0|2022-01-05|0.0|0|0.0|0|265.78125|0|18.109375|0
0|2022-01-06|0.000625|0|0.0|0|314.3229166666667|0|11.838541666666666|0
0|2022-01-07|0.0|0|0.0|0|213.54166666666666|0|6.479166666666667|0
0|2022-01-08|0.0|0|0.001875|0|155.3125|0|10.25|0
0|2022-01-09|0.007083333333333334|0|0.007291666666666669|0|299.21875|0|11.791666666666666|0
0|2022-01-10|0.0|0|0.0|0|285.625|0|8.125|0
0|2022-01-11|0.0|0|0.0|0|149.78125|0|9.041666666666666|0
0|2022-01-12|0.0|0|0.0|0|189.89583333333334|0|9.984375|0
0|2022-01-13|0.0|0|0.0|0|258.9583333333333|0|7.208333333333333|0
0|2022-01-14|0.0|0|0.0|0|100.89583333333333|0|4.4375|0
0|2022-01-15|0.0|0|0.0|0|61.041666666666664|0|11.619791666666666|0
0|2022-01-16|0.0|0|0.0|0|193.22916666666666|0|9.239583333333334|0
0|2022-01-17|0.0|0|0.0|0|231.5625|0|9.375|0
