|dates|Menominee_Michigan_UnitedStates.JHU_ConfirmedCases.data|Menominee_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Menominee_Michigan_UnitedStates.NYT_ConfirmedCases.data|Menominee_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Menominee_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Menominee_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Menominee_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Menominee_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-17|3679.0|0|3679.0|0|52.0|0|0.0|100
0|2021-11-18|3679.0|0|3679.0|0|52.0|0|0.0|100
0|2021-11-19|3725.0|0|3725.0|0|52.0|0|0.0|100
0|2021-11-20|3725.0|0|3725.0|0|52.0|0|0.0|100
0|2021-11-21|3725.0|0|3725.0|0|52.0|0|0.0|100
0|2021-11-22|3758.0|0|3758.0|0|52.0|0|0.0|100
0|2021-11-23|3758.0|0|3758.0|0|52.0|0|0.0|100
0|2021-11-24|3811.0|0|3811.0|0|52.0|0|0.0|100
0|2021-11-25|3811.0|0|3811.0|0|52.0|0|0.0|100
0|2021-11-26|3811.0|0|3811.0|0|52.0|0|0.0|100
0|2021-11-27|3811.0|0|3811.0|0|52.0|0|0.0|100
0|2021-11-28|3811.0|0|3811.0|0|52.0|0|0.0|100
0|2021-11-29|3845.0|0|3845.0|0|54.0|0|0.0|100
0|2021-11-30|3845.0|0|3845.0|0|54.0|0|0.0|100
0|2021-12-01|3877.0|0|3877.0|0|57.0|0|0.0|100
0|2021-12-02|3877.0|0|3877.0|0|57.0|0|0.0|100
0|2021-12-03|3922.0|0|3922.0|0|57.0|0|0.0|100
0|2021-12-04|3922.0|0|3922.0|0|57.0|0|0.0|100
0|2021-12-05|3922.0|0|3922.0|0|57.0|0|0.0|100
0|2021-12-06|3951.0|0|3951.0|0|58.0|0|0.0|100
0|2021-12-07|3951.0|0|3951.0|0|58.0|0|0.0|100
0|2021-12-08|3987.0|0|3987.0|0|58.0|0|0.0|100
0|2021-12-09|3987.0|0|3987.0|0|58.0|0|0.0|100
0|2021-12-10|4018.0|0|4018.0|0|58.0|0|0.0|100
0|2021-12-11|4018.0|0|4018.0|0|58.0|0|0.0|100
0|2021-12-12|4018.0|0|4018.0|0|58.0|0|0.0|100
0|2021-12-13|4052.0|0|4052.0|0|58.0|0|0.0|100
0|2021-12-14|4052.0|0|4052.0|0|58.0|0|0.0|100
0|2021-12-15|4085.0|0|4085.0|0|58.0|0|0.0|100
0|2021-12-16|4085.0|0|4085.0|0|58.0|0|0.0|100
0|2021-12-17|4111.0|0|4111.0|0|59.0|0|0.0|100
0|2021-12-18|4111.0|0|4111.0|0|59.0|0|0.0|100
0|2021-12-19|4111.0|0|4111.0|0|59.0|0|0.0|100
0|2021-12-20|4131.0|0|4131.0|0|60.0|0|0.0|100
0|2021-12-21|4131.0|0|4131.0|0|60.0|0|0.0|100
0|2021-12-22|4152.0|0|4152.0|0|60.0|0|0.0|100
0|2021-12-23|4152.0|0|4152.0|0|60.0|0|0.0|100
0|2021-12-24|4152.0|0|4152.0|0|60.0|0|0.0|100
0|2021-12-25|4152.0|0|4152.0|0|60.0|0|0.0|100
0|2021-12-26|4152.0|0|4152.0|0|60.0|0|0.0|100
0|2021-12-27|4189.0|0|4189.0|0|60.0|0|0.0|100
0|2021-12-28|4189.0|0|4189.0|0|60.0|0|0.0|100
0|2021-12-29|4216.0|0|4216.0|0|60.0|0|0.0|100
0|2021-12-30|4216.0|0|4216.0|0|60.0|0|0.0|100
0|2021-12-31|4216.0|0|4216.0|0|60.0|0|0.0|100
0|2022-01-01|4216.0|0|4216.0|0|60.0|0|0.0|100
0|2022-01-02|4216.0|0|4216.0|0|60.0|0|0.0|100
0|2022-01-03|4279.0|0|4279.0|0|61.0|0|0.0|100
0|2022-01-04|4279.0|0|4279.0|0|61.0|0|0.0|100
0|2022-01-05|4327.0|0|4327.0|0|62.0|0|0.0|100
0|2022-01-06|4327.0|0|4327.0|0|62.0|0|0.0|100
0|2022-01-07|4384.0|0|4384.0|0|63.0|0|0.0|100
0|2022-01-08|4384.0|0|4384.0|0|63.0|0|0.0|100
0|2022-01-09|4384.0|0|4384.0|0|63.0|0|0.0|100
0|2022-01-10|4464.0|0|4464.0|0|64.0|0|0.0|100
0|2022-01-11|4464.0|0|4464.0|0|64.0|0|0.0|100
0|2022-01-12|4550.0|0|4550.0|0|64.0|0|0.0|100
0|2022-01-13|4550.0|0|4550.0|0|64.0|0|0.0|100
0|2022-01-14|4613.0|0|4613.0|0|64.0|0|0.0|100
0|2022-01-15|4613.0|0|4613.0|0|64.0|0|0.0|100
0|2022-01-16|4613.0|0|4613.0|0|64.0|0|0.0|100
0|2022-01-17|4613.0|0|0.0|100|64.0|0|0.0|100
