|dates|Archer_Texas_UnitedStates.JHU_ConfirmedCases.data|Archer_Texas_UnitedStates.JHU_ConfirmedCases.missing|Archer_Texas_UnitedStates.NYT_ConfirmedCases.data|Archer_Texas_UnitedStates.NYT_ConfirmedCases.missing|Archer_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Archer_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Archer_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Archer_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-16|1295.0|0|1295.0|0|23.0|0|0.0|100
0|2021-11-17|1295.0|0|1295.0|0|23.0|0|0.0|100
0|2021-11-18|1295.0|0|1295.0|0|23.0|0|0.0|100
0|2021-11-19|1296.0|0|1296.0|0|23.0|0|0.0|100
0|2021-11-20|1297.0|0|1297.0|0|23.0|0|0.0|100
0|2021-11-21|1297.0|0|1297.0|0|23.0|0|0.0|100
0|2021-11-22|1297.0|0|1297.0|0|23.0|0|0.0|100
0|2021-11-23|1299.0|0|1299.0|0|23.0|0|0.0|100
0|2021-11-24|1303.0|0|1303.0|0|23.0|0|0.0|100
0|2021-11-25|1303.0|0|1303.0|0|23.0|0|0.0|100
0|2021-11-26|1303.0|0|1303.0|0|23.0|0|0.0|100
0|2021-11-27|1303.0|0|1303.0|0|23.0|0|0.0|100
0|2021-11-28|1303.0|0|1303.0|0|23.0|0|0.0|100
0|2021-11-29|1312.0|0|1312.0|0|23.0|0|0.0|100
0|2021-11-30|1312.0|0|1312.0|0|23.0|0|0.0|100
0|2021-12-01|1313.0|0|1313.0|0|23.0|0|0.0|100
0|2021-12-02|1313.0|0|1313.0|0|23.0|0|0.0|100
0|2021-12-03|1315.0|0|1315.0|0|23.0|0|0.0|100
0|2021-12-04|1315.0|0|1317.0|0|23.0|0|0.0|100
0|2021-12-05|1320.0|0|1320.0|0|24.0|0|0.0|100
0|2021-12-06|1324.0|0|1324.0|0|24.0|0|0.0|100
0|2021-12-07|1327.0|0|1327.0|0|24.0|0|0.0|100
0|2021-12-08|1327.0|0|1327.0|0|24.0|0|0.0|100
0|2021-12-09|1328.0|0|1328.0|0|24.0|0|0.0|100
0|2021-12-10|1334.0|0|1334.0|0|24.0|0|0.0|100
0|2021-12-11|1337.0|0|1337.0|0|24.0|0|0.0|100
0|2021-12-12|1337.0|0|1337.0|0|24.0|0|0.0|100
0|2021-12-13|1337.0|0|1337.0|0|24.0|0|0.0|100
0|2021-12-14|1337.0|0|1337.0|0|24.0|0|0.0|100
0|2021-12-15|1338.0|0|1338.0|0|24.0|0|0.0|100
0|2021-12-16|1340.0|0|1340.0|0|24.0|0|0.0|100
0|2021-12-17|1348.0|0|1348.0|0|24.0|0|0.0|100
0|2021-12-18|1349.0|0|1349.0|0|24.0|0|0.0|100
0|2021-12-19|1352.0|0|1352.0|0|24.0|0|0.0|100
0|2021-12-20|1352.0|0|1352.0|0|24.0|0|0.0|100
0|2021-12-21|1359.0|0|1359.0|0|24.0|0|0.0|100
0|2021-12-22|1361.0|0|1361.0|0|24.0|0|0.0|100
0|2021-12-23|1367.0|0|1367.0|0|24.0|0|0.0|100
0|2021-12-24|1367.0|0|1367.0|0|24.0|0|0.0|100
0|2021-12-25|1367.0|0|1367.0|0|24.0|0|0.0|100
0|2021-12-26|1367.0|0|1367.0|0|24.0|0|0.0|100
0|2021-12-27|1377.0|0|1377.0|0|24.0|0|0.0|100
0|2021-12-28|1393.0|0|1393.0|0|24.0|0|0.0|100
0|2021-12-29|1396.0|0|1396.0|0|24.0|0|0.0|100
0|2021-12-30|1398.0|0|1398.0|0|24.0|0|0.0|100
0|2021-12-31|1398.0|0|1398.0|0|24.0|0|0.0|100
0|2022-01-01|1398.0|0|1398.0|0|24.0|0|0.0|100
0|2022-01-02|1398.0|0|1398.0|0|24.0|0|0.0|100
0|2022-01-03|1458.0|0|1458.0|0|24.0|0|0.0|100
0|2022-01-04|1481.0|0|1481.0|0|24.0|0|0.0|100
0|2022-01-05|1481.0|0|1496.0|0|24.0|0|0.0|100
0|2022-01-06|1506.0|0|1506.0|0|24.0|0|0.0|100
0|2022-01-07|1524.0|0|1524.0|0|24.0|0|0.0|100
0|2022-01-08|1529.0|0|1529.0|0|24.0|0|0.0|100
0|2022-01-09|1540.0|0|1540.0|0|24.0|0|0.0|100
0|2022-01-10|1554.0|0|1554.0|0|24.0|0|0.0|100
0|2022-01-11|1574.0|0|1574.0|0|24.0|0|0.0|100
0|2022-01-12|1612.0|0|1612.0|0|24.0|0|0.0|100
0|2022-01-13|1612.0|0|1634.0|0|24.0|0|0.0|100
0|2022-01-14|1634.0|0|1681.0|0|24.0|0|0.0|100
0|2022-01-15|1726.0|0|1726.0|0|24.0|0|0.0|100
0|2022-01-16|1731.0|0|1731.0|0|24.0|0|0.0|100
0|2022-01-17|1758.0|0|0.0|100|24.0|0|0.0|100
