|dates|Clackamas_Oregon_UnitedStates.BLS_EmployedPopulation.data|Clackamas_Oregon_UnitedStates.BLS_EmployedPopulation.missing|Clackamas_Oregon_UnitedStates.BLS_UnemployedPopulation.data|Clackamas_Oregon_UnitedStates.BLS_UnemployedPopulation.missing|Clackamas_Oregon_UnitedStates.BLS_UnemploymentRate.data|Clackamas_Oregon_UnitedStates.BLS_UnemploymentRate.missing|Clackamas_Oregon_UnitedStates.BLS_LaborForcePopulation.data|Clackamas_Oregon_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-15|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-16|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-17|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-18|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-19|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-20|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-21|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-22|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-23|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-24|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-25|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-26|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-27|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-28|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-29|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-30|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2021-12-31|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-01|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-02|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-03|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-04|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-05|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-06|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-07|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-08|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-09|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-10|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-11|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-12|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-13|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-14|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-15|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-16|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
0|2022-01-17|212420.0|0|11586.0|0|5.172182887958359|0|224006.0|0
