|dates|Lackawanna_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Lackawanna_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Lackawanna_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Lackawanna_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Lackawanna_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Lackawanna_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Lackawanna_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Lackawanna_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-10-18|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-10-19|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-10-20|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-10-21|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-10-22|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-10-23|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-10-24|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-10-25|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-10-26|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-10-27|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-10-28|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-10-29|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-10-30|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-10-31|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-11-01|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-11-02|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-11-03|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-11-04|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-11-05|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-11-06|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-11-07|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-11-08|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-11-09|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
0|2021-11-10|94373.0|0|6308.0|0|6.265333081713531|0|100681.0|0
