|dates|Elkhart_Indiana_UnitedStates.BLS_EmployedPopulation.data|Elkhart_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Elkhart_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Elkhart_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Elkhart_Indiana_UnitedStates.BLS_UnemploymentRate.data|Elkhart_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Elkhart_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Elkhart_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-10-18|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-10-19|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-10-20|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-10-21|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-10-22|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-10-23|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-10-24|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-10-25|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-10-26|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-10-27|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-10-28|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-10-29|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-10-30|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-10-31|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-01|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-02|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-03|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-04|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-05|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-06|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-07|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-08|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-09|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-10|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-11|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-12|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-13|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-14|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-15|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-16|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-17|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-18|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-19|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-20|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-21|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-22|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-23|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-24|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-25|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-26|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-27|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-28|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-29|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-11-30|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-01|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-02|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-03|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-04|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-05|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-06|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-07|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-08|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-09|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-10|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-11|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-12|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-13|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-14|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-15|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-16|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-17|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-18|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-19|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-20|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-21|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-22|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-23|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-24|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-25|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-26|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-27|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-28|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-29|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-30|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2021-12-31|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-01|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-02|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-03|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-04|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-05|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-06|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-07|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-08|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-09|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-10|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-11|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-12|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-13|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-14|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-15|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-16|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
0|2022-01-17|111226.0|0|3677.0|0|3.2000905111267763|0|114903.0|0
