|dates|Kennebec_Maine_UnitedStates.JHU_ConfirmedCases.data|Kennebec_Maine_UnitedStates.JHU_ConfirmedCases.missing|Kennebec_Maine_UnitedStates.NYT_ConfirmedCases.data|Kennebec_Maine_UnitedStates.NYT_ConfirmedCases.missing|Kennebec_Maine_UnitedStates.JHU_ConfirmedDeaths.data|Kennebec_Maine_UnitedStates.JHU_ConfirmedDeaths.missing|Kennebec_Maine_UnitedStates.JHU_ConfirmedRecoveries.data|Kennebec_Maine_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-27|11591.0|0|11591.0|0|120.0|0|0.0|100
0|2021-11-28|11591.0|0|11591.0|0|120.0|0|0.0|100
0|2021-11-29|11600.0|0|11600.0|0|120.0|0|0.0|100
0|2021-11-30|11671.0|0|11671.0|0|122.0|0|0.0|100
0|2021-12-01|11829.0|0|11829.0|0|122.0|0|0.0|100
0|2021-12-02|11829.0|0|11866.0|0|122.0|0|0.0|100
0|2021-12-03|11974.0|0|11974.0|0|123.0|0|0.0|100
0|2021-12-04|12056.0|0|12056.0|0|125.0|0|0.0|100
0|2021-12-05|12056.0|0|12056.0|0|125.0|0|0.0|100
0|2021-12-06|12056.0|0|12056.0|0|125.0|0|0.0|100
0|2021-12-07|12148.0|0|12148.0|0|126.0|0|0.0|100
0|2021-12-08|12349.0|0|12349.0|0|130.0|0|0.0|100
0|2021-12-09|12475.0|0|12475.0|0|131.0|0|0.0|100
0|2021-12-10|12650.0|0|12650.0|0|133.0|0|0.0|100
0|2021-12-11|12783.0|0|12783.0|0|133.0|0|0.0|100
0|2021-12-12|12784.0|0|12784.0|0|133.0|0|0.0|100
0|2021-12-13|12784.0|0|12784.0|0|133.0|0|0.0|100
0|2021-12-14|12784.0|0|12911.0|0|133.0|0|0.0|100
0|2021-12-15|13044.0|0|13044.0|0|135.0|0|0.0|100
0|2021-12-16|13162.0|0|13162.0|0|137.0|0|0.0|100
0|2021-12-17|13377.0|0|13377.0|0|138.0|0|0.0|100
0|2021-12-18|13431.0|0|13431.0|0|139.0|0|0.0|100
0|2021-12-19|13432.0|0|13432.0|0|139.0|0|0.0|100
0|2021-12-20|13432.0|0|13432.0|0|139.0|0|0.0|100
0|2021-12-21|13578.0|0|13578.0|0|141.0|0|0.0|100
0|2021-12-22|13761.0|0|13761.0|0|142.0|0|0.0|100
0|2021-12-23|13900.0|0|13900.0|0|142.0|0|0.0|100
0|2021-12-24|14020.0|0|14020.0|0|142.0|0|0.0|100
0|2021-12-25|14020.0|0|14020.0|0|142.0|0|0.0|100
0|2021-12-26|14020.0|0|14020.0|0|142.0|0|0.0|100
0|2021-12-27|14021.0|0|14021.0|0|142.0|0|0.0|100
0|2021-12-28|14116.0|0|14116.0|0|145.0|0|0.0|100
0|2021-12-29|14243.0|0|14243.0|0|146.0|0|0.0|100
0|2021-12-30|14384.0|0|14384.0|0|146.0|0|0.0|100
0|2021-12-31|14514.0|0|14514.0|0|148.0|0|0.0|100
0|2022-01-01|14514.0|0|14514.0|0|148.0|0|0.0|100
0|2022-01-02|14514.0|0|14514.0|0|148.0|0|0.0|100
0|2022-01-03|14514.0|0|14514.0|0|148.0|0|0.0|100
0|2022-01-04|14642.0|0|14642.0|0|149.0|0|0.0|100
0|2022-01-05|14798.0|0|14798.0|0|151.0|0|0.0|100
0|2022-01-06|14915.0|0|14915.0|0|153.0|0|0.0|100
0|2022-01-07|15068.0|0|15068.0|0|155.0|0|0.0|100
0|2022-01-08|15169.0|0|15169.0|0|156.0|0|0.0|100
0|2022-01-09|15169.0|0|15169.0|0|156.0|0|0.0|100
0|2022-01-10|15169.0|0|15169.0|0|156.0|0|0.0|100
0|2022-01-11|15280.0|0|15280.0|0|163.0|0|0.0|100
0|2022-01-12|15357.0|0|15357.0|0|163.0|0|0.0|100
0|2022-01-13|15357.0|0|15455.0|0|163.0|0|0.0|100
0|2022-01-14|15542.0|0|15542.0|0|167.0|0|0.0|100
0|2022-01-15|15656.0|0|15656.0|0|169.0|0|0.0|100
0|2022-01-16|15656.0|0|15656.0|0|169.0|0|0.0|100
0|2022-01-17|15656.0|0|0.0|100|169.0|0|0.0|100
