|dates|Union_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Union_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Union_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Union_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Union_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Union_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Union_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Union_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-10-18|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-10-19|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-10-20|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-10-21|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-10-22|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-10-23|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-10-24|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-10-25|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-10-26|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-10-27|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-10-28|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-10-29|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-10-30|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-10-31|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-01|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-02|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-03|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-04|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-05|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-06|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-07|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-08|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-09|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-10|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-11|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-12|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-13|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-14|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-15|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-16|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-17|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-18|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-19|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-20|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-21|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-22|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-23|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-24|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-25|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-26|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-27|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-28|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
0|2021-11-29|117819.0|0|4438.0|0|3.630057992589381|0|122257.0|0
