|dates|Newport_RhodeIsland_UnitedStates.BLS_EmployedPopulation.data|Newport_RhodeIsland_UnitedStates.BLS_EmployedPopulation.missing|Newport_RhodeIsland_UnitedStates.BLS_UnemployedPopulation.data|Newport_RhodeIsland_UnitedStates.BLS_UnemployedPopulation.missing|Newport_RhodeIsland_UnitedStates.BLS_UnemploymentRate.data|Newport_RhodeIsland_UnitedStates.BLS_UnemploymentRate.missing|Newport_RhodeIsland_UnitedStates.BLS_LaborForcePopulation.data|Newport_RhodeIsland_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-10-18|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-10-19|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-10-20|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-10-21|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-10-22|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-10-23|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-10-24|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-10-25|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-10-26|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-10-27|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-10-28|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-10-29|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-10-30|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-10-31|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-01|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-02|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-03|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-04|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-05|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-06|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-07|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-08|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-09|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-10|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-11|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-12|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-13|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-14|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-15|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-16|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-17|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-18|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-19|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-20|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-21|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-22|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-23|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-24|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-25|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-26|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-27|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-28|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-29|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-11-30|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-01|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
