|dates|Lincoln_Oklahoma_UnitedStates.BLS_EmployedPopulation.data|Lincoln_Oklahoma_UnitedStates.BLS_EmployedPopulation.missing|Lincoln_Oklahoma_UnitedStates.BLS_UnemployedPopulation.data|Lincoln_Oklahoma_UnitedStates.BLS_UnemployedPopulation.missing|Lincoln_Oklahoma_UnitedStates.BLS_UnemploymentRate.data|Lincoln_Oklahoma_UnitedStates.BLS_UnemploymentRate.missing|Lincoln_Oklahoma_UnitedStates.BLS_LaborForcePopulation.data|Lincoln_Oklahoma_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-19|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-11-20|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-11-21|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-11-22|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-11-23|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-11-24|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-11-25|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-11-26|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-11-27|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-11-28|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-11-29|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-11-30|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-01|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-02|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-03|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-04|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-05|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-06|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-07|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-08|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-09|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-10|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-11|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-12|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-13|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-14|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-15|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-16|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-17|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-18|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-19|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-20|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-21|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-22|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-23|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-24|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-25|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-26|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-27|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-28|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-29|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-30|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2021-12-31|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-01|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-02|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-03|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-04|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-05|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-06|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-07|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-08|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-09|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-10|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-11|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-12|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-13|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-14|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-15|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-16|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
0|2022-01-17|15556.0|0|529.0|0|3.288778364936276|0|16085.0|0
