|dates|Hartford_Connecticut_UnitedStates.JHU_ConfirmedCases.data|Hartford_Connecticut_UnitedStates.JHU_ConfirmedCases.missing|Hartford_Connecticut_UnitedStates.NYT_ConfirmedCases.data|Hartford_Connecticut_UnitedStates.NYT_ConfirmedCases.missing|Hartford_Connecticut_UnitedStates.JHU_ConfirmedDeaths.data|Hartford_Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing|Hartford_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.data|Hartford_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-24|101905.0|0|101905.0|0|2615.0|0|0.0|100
0|2021-11-25|101905.0|0|101905.0|0|2615.0|0|0.0|100
0|2021-11-26|102237.0|0|102237.0|0|2615.0|0|0.0|100
0|2021-11-27|102237.0|0|102237.0|0|2615.0|0|0.0|100
0|2021-11-28|102237.0|0|102237.0|0|2615.0|0|0.0|100
0|2021-11-29|102839.0|0|102839.0|0|2615.0|0|0.0|100
0|2021-11-30|103069.0|0|103069.0|0|2625.0|0|0.0|100
0|2021-12-01|103381.0|0|103381.0|0|2626.0|0|0.0|100
0|2021-12-02|103857.0|0|103857.0|0|2626.0|0|0.0|100
0|2021-12-03|104086.0|0|104086.0|0|2627.0|0|0.0|100
0|2021-12-04|104086.0|0|104086.0|0|2627.0|0|0.0|100
0|2021-12-05|104086.0|0|104086.0|0|2627.0|0|0.0|100
0|2021-12-06|105225.0|0|105225.0|0|2627.0|0|0.0|100
0|2021-12-07|105837.0|0|105837.0|0|2630.0|0|0.0|100
0|2021-12-08|105989.0|0|105989.0|0|2630.0|0|0.0|100
0|2021-12-09|106689.0|0|106689.0|0|2630.0|0|0.0|100
0|2021-12-10|107600.0|0|107600.0|0|2637.0|0|0.0|100
0|2021-12-11|107600.0|0|107600.0|0|2637.0|0|0.0|100
0|2021-12-12|107600.0|0|107600.0|0|2637.0|0|0.0|100
0|2021-12-13|109538.0|0|109538.0|0|2639.0|0|0.0|100
0|2021-12-14|109538.0|0|110447.0|0|2639.0|0|0.0|100
0|2021-12-15|111000.0|0|111000.0|0|2642.0|0|0.0|100
0|2021-12-16|111515.0|0|111515.0|0|2642.0|0|0.0|100
0|2021-12-17|111860.0|0|111860.0|0|2642.0|0|0.0|100
0|2021-12-18|111860.0|0|111860.0|0|2642.0|0|0.0|100
0|2021-12-19|111860.0|0|111860.0|0|2642.0|0|0.0|100
0|2021-12-20|113127.0|0|113127.0|0|2650.0|0|0.0|100
0|2021-12-21|114483.0|0|114483.0|0|2661.0|0|0.0|100
0|2021-12-22|115037.0|0|115037.0|0|2663.0|0|0.0|100
0|2021-12-23|115690.0|0|115690.0|0|2663.0|0|0.0|100
0|2021-12-24|115690.0|0|115690.0|0|2663.0|0|0.0|100
0|2021-12-25|115690.0|0|115690.0|0|2663.0|0|0.0|100
0|2021-12-26|115690.0|0|115690.0|0|2663.0|0|0.0|100
0|2021-12-27|118824.0|0|118824.0|0|2673.0|0|0.0|100
0|2021-12-28|120659.0|0|120659.0|0|2695.0|0|0.0|100
0|2021-12-29|122565.0|0|122565.0|0|2696.0|0|0.0|100
0|2021-12-30|124545.0|0|124545.0|0|2696.0|0|0.0|100
0|2021-12-31|124545.0|0|124545.0|0|2696.0|0|0.0|100
0|2022-01-01|124545.0|0|124545.0|0|2696.0|0|0.0|100
0|2022-01-02|124545.0|0|124545.0|0|2696.0|0|0.0|100
0|2022-01-03|129374.0|0|129374.0|0|2711.0|0|0.0|100
0|2022-01-04|132644.0|0|132644.0|0|2722.0|0|0.0|100
0|2022-01-05|135790.0|0|135790.0|0|2726.0|0|0.0|100
0|2022-01-06|138236.0|0|138236.0|0|2726.0|0|0.0|100
0|2022-01-07|141111.0|0|141111.0|0|2747.0|0|0.0|100
0|2022-01-08|141111.0|0|141111.0|0|2747.0|0|0.0|100
0|2022-01-09|141111.0|0|141111.0|0|2747.0|0|0.0|100
0|2022-01-10|146523.0|0|146523.0|0|2747.0|0|0.0|100
0|2022-01-11|148368.0|0|148368.0|0|2760.0|0|0.0|100
0|2022-01-12|150053.0|0|150053.0|0|2761.0|0|0.0|100
0|2022-01-13|150053.0|0|152792.0|0|2761.0|0|0.0|100
0|2022-01-14|154699.0|0|154699.0|0|2783.0|0|0.0|100
0|2022-01-15|154699.0|0|154699.0|0|2783.0|0|0.0|100
0|2022-01-16|154699.0|0|154699.0|0|2783.0|0|0.0|100
0|2022-01-17|158467.0|0|0.0|100|2783.0|0|0.0|100
