|dates|Kerr_Texas_UnitedStates.JHU_ConfirmedCases.data|Kerr_Texas_UnitedStates.JHU_ConfirmedCases.missing|Kerr_Texas_UnitedStates.NYT_ConfirmedCases.data|Kerr_Texas_UnitedStates.NYT_ConfirmedCases.missing|Kerr_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Kerr_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Kerr_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Kerr_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-08|6574.0|0|6574.0|0|135.0|0|0.0|100
0|2021-11-09|6577.0|0|6577.0|0|135.0|0|0.0|100
0|2021-11-10|6577.0|0|6577.0|0|135.0|0|0.0|100
0|2021-11-11|6577.0|0|6577.0|0|136.0|0|0.0|100
0|2021-11-12|6618.0|0|6618.0|0|137.0|0|0.0|100
0|2021-11-13|6618.0|0|6618.0|0|137.0|0|0.0|100
0|2021-11-14|6618.0|0|6618.0|0|137.0|0|0.0|100
0|2021-11-15|6618.0|0|6618.0|0|137.0|0|0.0|100
0|2021-11-16|6663.0|0|6663.0|0|137.0|0|0.0|100
0|2021-11-17|6718.0|0|6718.0|0|137.0|0|0.0|100
0|2021-11-18|6718.0|0|6718.0|0|137.0|0|0.0|100
0|2021-11-19|6816.0|0|6816.0|0|137.0|0|0.0|100
0|2021-11-20|6816.0|0|6816.0|0|138.0|0|0.0|100
0|2021-11-21|6816.0|0|6816.0|0|138.0|0|0.0|100
0|2021-11-22|6907.0|0|6907.0|0|138.0|0|0.0|100
0|2021-11-23|6907.0|0|6907.0|0|138.0|0|0.0|100
0|2021-11-24|6907.0|0|6907.0|0|138.0|0|0.0|100
0|2021-11-25|6907.0|0|6907.0|0|138.0|0|0.0|100
0|2021-11-26|6907.0|0|6907.0|0|138.0|0|0.0|100
0|2021-11-27|6907.0|0|6907.0|0|138.0|0|0.0|100
0|2021-11-28|6907.0|0|6907.0|0|138.0|0|0.0|100
0|2021-11-29|6907.0|0|6907.0|0|138.0|0|0.0|100
0|2021-11-30|7100.0|0|7100.0|0|139.0|0|0.0|100
0|2021-12-01|7150.0|0|7150.0|0|139.0|0|0.0|100
0|2021-12-02|7192.0|0|7192.0|0|139.0|0|0.0|100
0|2021-12-03|7224.0|0|7224.0|0|140.0|0|0.0|100
0|2021-12-04|7224.0|0|7224.0|0|140.0|0|0.0|100
0|2021-12-05|7225.0|0|7225.0|0|140.0|0|0.0|100
0|2021-12-06|7229.0|0|7229.0|0|140.0|0|0.0|100
0|2021-12-07|7230.0|0|7230.0|0|140.0|0|0.0|100
0|2021-12-08|7244.0|0|7244.0|0|140.0|0|0.0|100
0|2021-12-09|7248.0|0|7248.0|0|141.0|0|0.0|100
0|2021-12-10|7259.0|0|7259.0|0|141.0|0|0.0|100
0|2021-12-11|7265.0|0|7265.0|0|141.0|0|0.0|100
0|2021-12-12|7266.0|0|7266.0|0|141.0|0|0.0|100
0|2021-12-13|7267.0|0|7267.0|0|141.0|0|0.0|100
0|2021-12-14|7267.0|0|7274.0|0|141.0|0|0.0|100
0|2021-12-15|7280.0|0|7280.0|0|141.0|0|0.0|100
0|2021-12-16|7291.0|0|7291.0|0|141.0|0|0.0|100
0|2021-12-17|7298.0|0|7298.0|0|141.0|0|0.0|100
0|2021-12-18|7300.0|0|7300.0|0|142.0|0|0.0|100
0|2021-12-19|7301.0|0|7301.0|0|142.0|0|0.0|100
0|2021-12-20|7302.0|0|7302.0|0|142.0|0|0.0|100
0|2021-12-21|7306.0|0|7306.0|0|142.0|0|0.0|100
0|2021-12-22|7311.0|0|7311.0|0|142.0|0|0.0|100
0|2021-12-23|7312.0|0|7312.0|0|142.0|0|0.0|100
0|2021-12-24|7312.0|0|7312.0|0|142.0|0|0.0|100
0|2021-12-25|7312.0|0|7312.0|0|142.0|0|0.0|100
0|2021-12-26|7312.0|0|7312.0|0|142.0|0|0.0|100
0|2021-12-27|7337.0|0|7337.0|0|142.0|0|0.0|100
0|2021-12-28|7344.0|0|7344.0|0|142.0|0|0.0|100
0|2021-12-29|7349.0|0|7349.0|0|142.0|0|0.0|100
0|2021-12-30|7358.0|0|7358.0|0|142.0|0|0.0|100
0|2021-12-31|7358.0|0|7358.0|0|142.0|0|0.0|100
0|2022-01-01|7358.0|0|7358.0|0|142.0|0|0.0|100
0|2022-01-02|7358.0|0|7358.0|0|142.0|0|0.0|100
0|2022-01-03|7421.0|0|7421.0|0|142.0|0|0.0|100
0|2022-01-04|7473.0|0|7473.0|0|142.0|0|0.0|100
0|2022-01-05|7473.0|0|7497.0|0|142.0|0|0.0|100
0|2022-01-06|7536.0|0|7536.0|0|143.0|0|0.0|100
0|2022-01-07|7550.0|0|7550.0|0|143.0|0|0.0|100
0|2022-01-08|7590.0|0|7590.0|0|143.0|0|0.0|100
0|2022-01-09|7598.0|0|7598.0|0|143.0|0|0.0|100
0|2022-01-10|7623.0|0|7623.0|0|143.0|0|0.0|100
0|2022-01-11|7651.0|0|7651.0|0|143.0|0|0.0|100
0|2022-01-12|7754.0|0|7754.0|0|143.0|0|0.0|100
0|2022-01-13|7754.0|0|7794.0|0|143.0|0|0.0|100
0|2022-01-14|7794.0|0|7925.0|0|144.0|0|0.0|100
0|2022-01-15|8091.0|0|8091.0|0|145.0|0|0.0|100
0|2022-01-16|8111.0|0|8111.0|0|145.0|0|0.0|100
0|2022-01-17|8205.0|0|0.0|100|145.0|0|0.0|100
