|dates|Yellowstone_Montana_UnitedStates.BLS_EmployedPopulation.data|Yellowstone_Montana_UnitedStates.BLS_EmployedPopulation.missing|Yellowstone_Montana_UnitedStates.BLS_UnemployedPopulation.data|Yellowstone_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Yellowstone_Montana_UnitedStates.BLS_UnemploymentRate.data|Yellowstone_Montana_UnitedStates.BLS_UnemploymentRate.missing|Yellowstone_Montana_UnitedStates.BLS_LaborForcePopulation.data|Yellowstone_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-10-18|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-10-19|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-10-20|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-10-21|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-10-22|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-10-23|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-10-24|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-10-25|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-10-26|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-10-27|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-10-28|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-10-29|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-10-30|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-10-31|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-01|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-02|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-03|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-04|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-05|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-06|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-07|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-08|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-09|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-10|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-11|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-12|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-13|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-14|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-15|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-16|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-17|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-18|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-19|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-20|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-21|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-22|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-23|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-24|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
