|dates|Platte_Missouri_UnitedStates.BLS_EmployedPopulation.data|Platte_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Platte_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Platte_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Platte_Missouri_UnitedStates.BLS_UnemploymentRate.data|Platte_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Platte_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Platte_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-10-18|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-10-19|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-10-20|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-10-21|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-10-22|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-10-23|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-10-24|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-10-25|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-10-26|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-10-27|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-10-28|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-10-29|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-10-30|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-10-31|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-01|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-02|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-03|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-04|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-05|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-06|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-07|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-08|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-09|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-10|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-11|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-12|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-13|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-14|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-15|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-16|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-17|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-18|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-19|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-20|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-21|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-22|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-23|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-24|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-25|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-26|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-27|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-28|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-29|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-11-30|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-01|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-02|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-03|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-04|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-05|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-06|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-07|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-08|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-09|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-10|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-11|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-12|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-13|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-14|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-15|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-16|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-17|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-18|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-19|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-20|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-21|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-22|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-23|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-24|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-25|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-26|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-27|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-28|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-29|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-30|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2021-12-31|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-01|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-02|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-03|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-04|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-05|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-06|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-07|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-08|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-09|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-10|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-11|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-12|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-13|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-14|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-15|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-16|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
0|2022-01-17|57752.0|0|2846.0|0|4.696524637776824|0|60598.0|0
