|dates|Shasta_California_UnitedStates.AveragePrecipitationTotal.data|Shasta_California_UnitedStates.AveragePrecipitationTotal.missing|Shasta_California_UnitedStates.AveragePrecipitation.data|Shasta_California_UnitedStates.AveragePrecipitation.missing|Shasta_California_UnitedStates.AverageWindDirection.data|Shasta_California_UnitedStates.AverageWindDirection.missing|Shasta_California_UnitedStates.AverageWindSpeed.data|Shasta_California_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0018750000000000001|0|87.1875|0|3.7083333333333335|0
0|2021-10-18|0.0|0|0.0|0|122.08333333333333|0|3.2395833333333335|0
0|2021-10-19|0.0|0|0.00015625|0|154.63541666666666|0|3.4583333333333335|0
0|2021-10-20|0.0|0|0.008854166666666672|0|117.60416666666667|0|3.0416666666666665|0
0|2021-10-21|0.0|0|0.016770833333333342|0|88.33333333333333|0|2.9270833333333335|0
0|2021-10-22|0.0|0|0.011354166666666667|0|113.4375|0|5.041666666666667|0
0|2021-10-23|0.0|0|0.015104166666666674|0|60.3125|0|0.9791666666666666|0
0|2021-10-24|0.0|0|0.0423958333333333|0|141.5625|0|5.520833333333333|0
0|2021-10-25|0.0|0|0.0008333333333333334|0|150.0|0|2.71875|0
0|2021-10-26|0.0|0|0.0013541666666666665|0|85.625|0|2.1770833333333335|0
0|2021-10-27|0.0|0|0.0010416666666666664|0|34.479166666666664|0|0.5|0
0|2021-10-28|0.0|0|0.0|0|63.4375|0|1.0104166666666667|0
0|2021-10-29|0.0|0|0.0|0|72.08333333333333|0|0.8541666666666666|0
0|2021-10-30|0.0|0|0.004166666666666667|0|81.875|0|1.75|0
0|2021-10-31|0.0|0|0.0|0|41.145833333333336|0|0.8125|0
0|2021-11-01|0.0|0|0.025833333333333333|0|3.3333333333333335|0|0.03125|0
0|2021-11-02|0.0|0|0.0025|0|75.41666666666667|0|1.1770833333333333|0
0|2021-11-03|0.0|0|0.0065625|0|73.85416666666667|0|1.4479166666666667|0
0|2021-11-04|0.0|0|0.004270833333333334|0|187.60416666666666|0|9.197916666666666|0
0|2021-11-05|0.0|0|0.0036458333333333347|0|31.666666666666668|0|0.5416666666666666|0
0|2021-11-06|0.0|0|0.0|0|109.58333333333333|0|2.6666666666666665|0
0|2021-11-07|0.0|0|0.0|0|102.76041666666667|0|1.953125|0
0|2021-11-08|0.0|0|0.007083333333333335|0|50.9375|0|1.0|0
0|2021-11-09|0.0|0|0.01812500000000001|0|69.0625|0|0.9479166666666666|0
0|2021-11-10|0.0|0|0.00010416666666666667|0|21.979166666666668|0|0.2604166666666667|0
0|2021-11-11|0.0|0|0.0|0|47.239583333333336|0|0.6822916666666666|0
0|2021-11-12|0.0|0|0.0|0|92.08333333333333|0|1.03125|0
0|2021-11-13|0.0|0|0.0|0|110.10416666666667|0|1.484375|0
0|2021-11-14|0.0|0|0.0|0|93.54166666666667|0|1.09375|0
0|2021-11-15|0.0|0|0.0|0|89.79166666666667|0|1.1979166666666667|0
0|2021-11-16|0.0|0|0.0|0|166.875|0|3.53125|0
0|2021-11-17|0.0|0|0.0|0|108.95833333333333|0|1.65625|0
0|2021-11-18|0.0|0|0.006354166666666668|0|32.1875|0|0.40625|0
0|2021-11-19|0.0|0|0.0004166666666666667|0|110.3125|0|1.8958333333333333|0
0|2021-11-20|0.0|0|0.0|0|123.85416666666667|0|1.84375|0
0|2021-11-21|0.0|0|0.0|0|101.97916666666667|0|1.46875|0
0|2021-11-22|0.0|0|0.0|0|65.20833333333333|0|0.9166666666666666|0
0|2021-11-23|0.0|0|0.0|0|104.27083333333333|0|1.8541666666666667|0
0|2021-11-24|0.0|0|0.0|0|68.85416666666667|0|0.9375|0
0|2021-11-25|0.0|0|0.0|0|15.3125|0|0.21875|0
0|2021-11-26|0.0|0|0.0|0|31.354166666666668|0|0.40625|0
0|2021-11-27|0.0|0|0.0|0|9.895833333333334|0|0.125|0
0|2021-11-28|0.0|0|0.0|0|26.5625|0|0.3333333333333333|0
0|2021-11-29|0.0|0|0.0|0|133.75|0|1.5208333333333333|0
0|2021-11-30|0.0|0|0.0|0|42.708333333333336|0|0.46875|0
0|2021-12-01|0.0|0|0.0|0|25.833333333333332|0|0.3541666666666667|0
0|2021-12-02|0.0|0|0.0|0|22.5|0|0.25|0
0|2021-12-03|0.0|0|0.0|0|5.625|0|0.0625|0
0|2021-12-04|0.0|0|0.0|0|47.447916666666664|0|0.625|0
0|2021-12-05|0.0|0|0.0|0|15.989583333333334|0|0.234375|0
0|2021-12-06|0.0|0|0.0004166666666666667|0|23.489583333333332|0|0.234375|0
0|2021-12-07|0.0|0|0.0|0|64.89583333333333|0|0.9635416666666666|0
0|2021-12-08|0.0|0|0.0|0|42.291666666666664|0|0.6041666666666666|0
0|2021-12-09|0.0|0|0.0|0|160.625|0|3.7604166666666665|0
0|2021-12-10|0.0|0|0.0|0|77.91666666666667|0|1.125|0
0|2021-12-11|0.0|0|0.004791666666666667|0|31.458333333333332|0|0.5625|0
0|2021-12-12|0.0|0|0.018333333333333344|0|10.104166666666666|0|0.09375|0
0|2021-12-13|0.0|0|0.02572916666666664|0|97.39583333333333|0|2.4791666666666665|0
0|2021-12-14|0.0|0|0.0|0|132.29166666666666|0|1.9791666666666667|0
0|2021-12-15|0.0|0|0.009947916666666671|0|7.083333333333333|0|0.09375|0
0|2021-12-16|0.0|0|0.013541666666666674|0|0.78125|0|0.046875|0
0|2021-12-17|0.0|0|0.00265625|0|28.177083333333332|0|0.484375|0
0|2021-12-18|0.0|0|0.0007291666666666667|0|7.708333333333333|0|0.125|0
0|2021-12-19|0.0|0|0.0|0|15.416666666666666|0|0.15625|0
0|2021-12-20|0.0|0|0.0|0|9.375|0|0.15625|0
0|2021-12-21|0.0|0|0.009062500000000003|0|17.708333333333332|0|0.2916666666666667|0
0|2021-12-22|0.0|0|0.01968750000000001|0|16.875|0|0.20833333333333334|0
0|2021-12-23|0.0|0|0.009062500000000003|0|7.291666666666667|0|0.0625|0
0|2021-12-24|0.0|0|0.005312500000000001|0|80.625|0|2.0208333333333335|0
0|2021-12-25|0.0|0|0.0013541666666666667|0|78.33333333333333|0|1.2083333333333333|0
0|2021-12-26|0.0|0|0.0012499999999999998|0|160.41666666666666|0|5.84375|0
0|2021-12-27|0.0|0|0.0020833333333333333|0|141.35416666666666|0|2.3020833333333335|0
