|dates|Branch_Michigan_UnitedStates.BLS_EmployedPopulation.data|Branch_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Branch_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Branch_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Branch_Michigan_UnitedStates.BLS_UnemploymentRate.data|Branch_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Branch_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Branch_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-10-18|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-10-19|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-10-20|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-10-21|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-10-22|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-10-23|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-10-24|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-10-25|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-10-26|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-10-27|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-10-28|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-10-29|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-10-30|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-10-31|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-01|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-02|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-03|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-04|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-05|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-06|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-07|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-08|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-09|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-10|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-11|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-12|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-13|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-14|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-15|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-16|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-17|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-18|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-19|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-20|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-21|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-22|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-23|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-24|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-25|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-26|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-27|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-28|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-29|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-11-30|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-01|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-02|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-03|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-04|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-05|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-06|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-07|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-08|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-09|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-10|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-11|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-12|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-13|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-14|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-15|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-16|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-17|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-18|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-19|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-20|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-21|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-22|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-23|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-24|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-25|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-26|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-27|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-28|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-29|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
