|dates|Garfield_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Garfield_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Garfield_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Garfield_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Garfield_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Garfield_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Garfield_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Garfield_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-02|10591.0|0|10591.0|0|212.0|0|0.0|100
0|2021-12-03|10591.0|0|10591.0|0|212.0|0|0.0|100
0|2021-12-04|10591.0|0|10591.0|0|212.0|0|0.0|100
0|2021-12-05|10591.0|0|10591.0|0|212.0|0|0.0|100
0|2021-12-06|10591.0|0|10591.0|0|212.0|0|0.0|100
0|2021-12-07|10591.0|0|10591.0|0|212.0|0|0.0|100
0|2021-12-08|10692.0|0|10692.0|0|212.0|0|0.0|100
0|2021-12-09|10692.0|0|10692.0|0|212.0|0|0.0|100
0|2021-12-10|10692.0|0|10692.0|0|212.0|0|0.0|100
0|2021-12-11|10692.0|0|10692.0|0|212.0|0|0.0|100
0|2021-12-12|10692.0|0|10692.0|0|212.0|0|0.0|100
0|2021-12-13|10692.0|0|10692.0|0|212.0|0|0.0|100
0|2021-12-14|10692.0|0|10692.0|0|212.0|0|0.0|100
0|2021-12-15|10782.0|0|10782.0|0|212.0|0|0.0|100
0|2021-12-16|10782.0|0|10782.0|0|212.0|0|0.0|100
0|2021-12-17|10782.0|0|10782.0|0|212.0|0|0.0|100
0|2021-12-18|10782.0|0|10782.0|0|212.0|0|0.0|100
0|2021-12-19|10782.0|0|10782.0|0|212.0|0|0.0|100
0|2021-12-20|10782.0|0|10782.0|0|212.0|0|0.0|100
0|2021-12-21|10782.0|0|10782.0|0|212.0|0|0.0|100
0|2021-12-22|10890.0|0|10890.0|0|212.0|0|0.0|100
0|2021-12-23|10890.0|0|10890.0|0|219.0|0|0.0|100
0|2021-12-24|10890.0|0|10890.0|0|219.0|0|0.0|100
0|2021-12-25|10890.0|0|10890.0|0|219.0|0|0.0|100
0|2021-12-26|10890.0|0|10890.0|0|219.0|0|0.0|100
0|2021-12-27|10890.0|0|10890.0|0|219.0|0|0.0|100
0|2021-12-28|10890.0|0|10890.0|0|219.0|0|0.0|100
0|2021-12-29|10966.0|0|10966.0|0|220.0|0|0.0|100
0|2021-12-30|10966.0|0|10966.0|0|220.0|0|0.0|100
0|2021-12-31|10966.0|0|10966.0|0|220.0|0|0.0|100
0|2022-01-01|10966.0|0|10966.0|0|220.0|0|0.0|100
0|2022-01-02|10966.0|0|10966.0|0|220.0|0|0.0|100
0|2022-01-03|10966.0|0|10966.0|0|220.0|0|0.0|100
0|2022-01-04|10966.0|0|10966.0|0|220.0|0|0.0|100
0|2022-01-05|11092.0|0|11092.0|0|222.0|0|0.0|100
0|2022-01-06|11092.0|0|11092.0|0|222.0|0|0.0|100
0|2022-01-07|11092.0|0|11092.0|0|222.0|0|0.0|100
0|2022-01-08|11092.0|0|11092.0|0|222.0|0|0.0|100
0|2022-01-09|11092.0|0|11092.0|0|222.0|0|0.0|100
0|2022-01-10|11092.0|0|11092.0|0|222.0|0|0.0|100
0|2022-01-11|11092.0|0|11092.0|0|222.0|0|0.0|100
0|2022-01-12|11551.0|0|11551.0|0|225.0|0|0.0|100
0|2022-01-13|11551.0|0|11551.0|0|225.0|0|0.0|100
0|2022-01-14|11551.0|0|11551.0|0|225.0|0|0.0|100
0|2022-01-15|11551.0|0|11551.0|0|225.0|0|0.0|100
0|2022-01-16|11551.0|0|11551.0|0|225.0|0|0.0|100
0|2022-01-17|11551.0|0|0.0|100|225.0|0|0.0|100
