|dates|Kent_Michigan_UnitedStates.JHU_ConfirmedCases.data|Kent_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Kent_Michigan_UnitedStates.NYT_ConfirmedCases.data|Kent_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Kent_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Kent_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Kent_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Kent_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|90013.0|0|90019.0|0|961.0|0|0.0|100
0|2021-10-18|90788.0|0|90794.0|0|962.0|0|0.0|100
0|2021-10-19|90788.0|0|90794.0|0|962.0|0|0.0|100
0|2021-10-20|91500.0|0|91506.0|0|974.0|0|0.0|100
0|2021-10-21|91500.0|0|91506.0|0|974.0|0|0.0|100
0|2021-10-22|92227.0|0|92233.0|0|983.0|0|0.0|100
0|2021-10-23|92227.0|0|92233.0|0|983.0|0|0.0|100
0|2021-10-24|92227.0|0|92233.0|0|983.0|0|0.0|100
0|2021-10-25|92913.0|0|92919.0|0|985.0|0|0.0|100
0|2021-10-26|92913.0|0|92919.0|0|985.0|0|0.0|100
0|2021-10-27|93560.0|0|93566.0|0|997.0|0|0.0|100
0|2021-10-28|93560.0|0|93566.0|0|997.0|0|0.0|100
0|2021-10-29|94325.0|0|94331.0|0|999.0|0|0.0|100
0|2021-10-30|94325.0|0|94331.0|0|999.0|0|0.0|100
0|2021-10-31|94325.0|0|94331.0|0|999.0|0|0.0|100
0|2021-11-01|95061.0|0|95067.0|0|1003.0|0|0.0|100
0|2021-11-02|95061.0|0|95067.0|0|1003.0|0|0.0|100
0|2021-11-03|95898.0|0|95904.0|0|1007.0|0|0.0|100
0|2021-11-04|95898.0|0|95904.0|0|1007.0|0|0.0|100
0|2021-11-05|96762.0|0|96768.0|0|1010.0|0|0.0|100
0|2021-11-06|96762.0|0|96768.0|0|1010.0|0|0.0|100
0|2021-11-07|96762.0|0|96768.0|0|1010.0|0|0.0|100
0|2021-11-08|97456.0|0|97462.0|0|1015.0|0|0.0|100
0|2021-11-09|97456.0|0|97462.0|0|1015.0|0|0.0|100
0|2021-11-10|97897.0|0|97903.0|0|1024.0|0|0.0|100
0|2021-11-11|97897.0|0|97903.0|0|1024.0|0|0.0|100
0|2021-11-12|99489.0|0|99495.0|0|1027.0|0|0.0|100
0|2021-11-13|99489.0|0|99495.0|0|1027.0|0|0.0|100
0|2021-11-14|99489.0|0|99495.0|0|1027.0|0|0.0|100
0|2021-11-15|101340.0|0|101346.0|0|1035.0|0|0.0|100
0|2021-11-16|101340.0|0|101346.0|0|1035.0|0|0.0|100
0|2021-11-17|102669.0|0|102675.0|0|1045.0|0|0.0|100
0|2021-11-18|102669.0|0|102675.0|0|1045.0|0|0.0|100
0|2021-11-19|104450.0|0|104456.0|0|1050.0|0|0.0|100
0|2021-11-20|104450.0|0|104456.0|0|1050.0|0|0.0|100
0|2021-11-21|104450.0|0|104456.0|0|1050.0|0|0.0|100
0|2021-11-22|105975.0|0|105981.0|0|1052.0|0|0.0|100
0|2021-11-23|105975.0|0|105981.0|0|1052.0|0|0.0|100
0|2021-11-24|107417.0|0|107423.0|0|1075.0|0|0.0|100
0|2021-11-25|107417.0|0|107423.0|0|1075.0|0|0.0|100
0|2021-11-26|107417.0|0|107423.0|0|1075.0|0|0.0|100
0|2021-11-27|107417.0|0|107423.0|0|1075.0|0|0.0|100
0|2021-11-28|107417.0|0|107423.0|0|1075.0|0|0.0|100
0|2021-11-29|109350.0|0|109356.0|0|1082.0|0|0.0|100
0|2021-11-30|109350.0|0|109356.0|0|1082.0|0|0.0|100
0|2021-12-01|110656.0|0|110662.0|0|1107.0|0|0.0|100
0|2021-12-02|110656.0|0|110662.0|0|1107.0|0|0.0|100
0|2021-12-03|112152.0|0|112158.0|0|1130.0|0|0.0|100
0|2021-12-04|112152.0|0|112158.0|0|1130.0|0|0.0|100
0|2021-12-05|112152.0|0|112158.0|0|1130.0|0|0.0|100
0|2021-12-06|113275.0|0|113281.0|0|1143.0|0|0.0|100
0|2021-12-07|113275.0|0|113281.0|0|1143.0|0|0.0|100
0|2021-12-08|114273.0|0|114279.0|0|1162.0|0|0.0|100
0|2021-12-09|114273.0|0|114279.0|0|1162.0|0|0.0|100
0|2021-12-10|115118.0|0|115124.0|0|1167.0|0|0.0|100
0|2021-12-11|115118.0|0|115124.0|0|1167.0|0|0.0|100
0|2021-12-12|115118.0|0|115124.0|0|1167.0|0|0.0|100
0|2021-12-13|116164.0|0|116170.0|0|1179.0|0|0.0|100
0|2021-12-14|116164.0|0|116170.0|0|1179.0|0|0.0|100
0|2021-12-15|116952.0|0|116958.0|0|1187.0|0|0.0|100
0|2021-12-16|116952.0|0|116958.0|0|1187.0|0|0.0|100
0|2021-12-17|117724.0|0|117730.0|0|1190.0|0|0.0|100
0|2021-12-18|117724.0|0|117730.0|0|1190.0|0|0.0|100
0|2021-12-19|117724.0|0|117730.0|0|1190.0|0|0.0|100
0|2021-12-20|118499.0|0|118505.0|0|1203.0|0|0.0|100
0|2021-12-21|118499.0|0|118505.0|0|1203.0|0|0.0|100
0|2021-12-22|119286.0|0|119292.0|0|1213.0|0|0.0|100
0|2021-12-23|119286.0|0|119292.0|0|1213.0|0|0.0|100
0|2021-12-24|119286.0|0|119292.0|0|1213.0|0|0.0|100
0|2021-12-25|119286.0|0|119292.0|0|1213.0|0|0.0|100
0|2021-12-26|119286.0|0|119292.0|0|1213.0|0|0.0|100
0|2021-12-27|121281.0|0|121287.0|0|1231.0|0|0.0|100
0|2021-12-28|121281.0|0|121287.0|0|1231.0|0|0.0|100
0|2021-12-29|122989.0|0|122995.0|0|1246.0|0|0.0|100
0|2021-12-30|122989.0|0|122995.0|0|1246.0|0|0.0|100
0|2021-12-31|122989.0|0|122995.0|0|1246.0|0|0.0|100
0|2022-01-01|122989.0|0|122995.0|0|1246.0|0|0.0|100
0|2022-01-02|122989.0|0|122995.0|0|1246.0|0|0.0|100
0|2022-01-03|127554.0|0|127560.0|0|1270.0|0|0.0|100
0|2022-01-04|127554.0|0|127560.0|0|1270.0|0|0.0|100
0|2022-01-05|129601.0|0|129607.0|0|1281.0|0|0.0|100
0|2022-01-06|129601.0|0|129607.0|0|1281.0|0|0.0|100
0|2022-01-07|132562.0|0|132568.0|0|1294.0|0|0.0|100
0|2022-01-08|132562.0|0|132568.0|0|1294.0|0|0.0|100
0|2022-01-09|132562.0|0|132568.0|0|1294.0|0|0.0|100
0|2022-01-10|135681.0|0|135687.0|0|1304.0|0|0.0|100
0|2022-01-11|135681.0|0|135687.0|0|1304.0|0|0.0|100
0|2022-01-12|138180.0|0|138186.0|0|1326.0|0|0.0|100
0|2022-01-13|138180.0|0|138186.0|0|1326.0|0|0.0|100
0|2022-01-14|140583.0|0|140589.0|0|1331.0|0|0.0|100
0|2022-01-15|140583.0|0|140589.0|0|1331.0|0|0.0|100
0|2022-01-16|140583.0|0|140589.0|0|1331.0|0|0.0|100
0|2022-01-17|140583.0|0|0.0|100|1331.0|0|0.0|100
