|dates|Kendall_Illinois_UnitedStates.JHU_ConfirmedCases.data|Kendall_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Kendall_Illinois_UnitedStates.NYT_ConfirmedCases.data|Kendall_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Kendall_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Kendall_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Kendall_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Kendall_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|16104.0|0|16957.0|0|113.0|0|0.0|100
0|2021-10-18|16162.0|0|16957.0|0|113.0|0|0.0|100
0|2021-10-19|16181.0|0|16957.0|0|113.0|0|0.0|100
0|2021-10-20|16203.0|0|16957.0|0|113.0|0|0.0|100
0|2021-10-21|16221.0|0|17102.0|0|113.0|0|0.0|100
0|2021-10-22|16268.0|0|17102.0|0|114.0|0|0.0|100
0|2021-10-23|16268.0|0|17102.0|0|114.0|0|0.0|100
0|2021-10-24|16268.0|0|17102.0|0|114.0|0|0.0|100
0|2021-10-25|16338.0|0|17102.0|0|114.0|0|0.0|100
0|2021-10-26|16359.0|0|17102.0|0|115.0|0|0.0|100
0|2021-10-27|16376.0|0|17102.0|0|115.0|0|0.0|100
0|2021-10-28|16403.0|0|17252.0|0|115.0|0|0.0|100
0|2021-10-29|16437.0|0|17252.0|0|115.0|0|0.0|100
0|2021-10-30|16437.0|0|17252.0|0|115.0|0|0.0|100
0|2021-10-31|16437.0|0|17252.0|0|115.0|0|0.0|100
0|2021-11-01|16509.0|0|17252.0|0|116.0|0|0.0|100
0|2021-11-02|16522.0|0|17252.0|0|116.0|0|0.0|100
0|2021-11-03|16548.0|0|17252.0|0|116.0|0|0.0|100
0|2021-11-04|16596.0|0|17421.0|0|117.0|0|0.0|100
0|2021-11-05|16637.0|0|17421.0|0|118.0|0|0.0|100
0|2021-11-06|16637.0|0|17421.0|0|118.0|0|0.0|100
0|2021-11-07|16637.0|0|17421.0|0|118.0|0|0.0|100
0|2021-11-08|16728.0|0|17421.0|0|118.0|0|0.0|100
0|2021-11-09|16744.0|0|17421.0|0|118.0|0|0.0|100
0|2021-11-10|16744.0|0|17421.0|0|118.0|0|0.0|100
0|2021-11-11|16796.0|0|17421.0|0|118.0|0|0.0|100
0|2021-11-12|16910.0|0|17710.0|0|118.0|0|0.0|100
0|2021-11-13|16910.0|0|17710.0|0|118.0|0|0.0|100
0|2021-11-14|16910.0|0|17710.0|0|118.0|0|0.0|100
0|2021-11-15|16995.0|0|17710.0|0|118.0|0|0.0|100
0|2021-11-16|17037.0|0|17710.0|0|118.0|0|0.0|100
0|2021-11-17|17123.0|0|17710.0|0|118.0|0|0.0|100
0|2021-11-18|17193.0|0|17933.0|0|118.0|0|0.0|100
0|2021-11-19|17255.0|0|17933.0|0|118.0|0|0.0|100
0|2021-11-20|17255.0|0|17933.0|0|118.0|0|0.0|100
0|2021-11-21|17255.0|0|17933.0|0|118.0|0|0.0|100
0|2021-11-22|17412.0|0|17933.0|0|119.0|0|0.0|100
0|2021-11-23|17455.0|0|17933.0|0|119.0|0|0.0|100
0|2021-11-24|17525.0|0|18282.0|0|119.0|0|0.0|100
0|2021-11-25|17525.0|0|18282.0|0|119.0|0|0.0|100
0|2021-11-26|17525.0|0|18282.0|0|119.0|0|0.0|100
0|2021-11-27|17525.0|0|18282.0|0|119.0|0|0.0|100
0|2021-11-28|17525.0|0|18282.0|0|119.0|0|0.0|100
0|2021-11-29|17761.0|0|18282.0|0|119.0|0|0.0|100
0|2021-11-30|17831.0|0|18282.0|0|119.0|0|0.0|100
0|2021-12-01|17901.0|0|18282.0|0|119.0|0|0.0|100
0|2021-12-02|17901.0|0|18680.0|0|119.0|0|0.0|100
0|2021-12-03|18130.0|0|18680.0|0|120.0|0|0.0|100
0|2021-12-04|18130.0|0|18680.0|0|120.0|0|0.0|100
0|2021-12-05|18130.0|0|18680.0|0|120.0|0|0.0|100
0|2021-12-06|18402.0|0|18680.0|0|120.0|0|0.0|100
0|2021-12-07|18458.0|0|18680.0|0|120.0|0|0.0|100
0|2021-12-08|18533.0|0|18680.0|0|120.0|0|0.0|100
0|2021-12-09|18642.0|0|19339.0|0|120.0|0|0.0|100
0|2021-12-10|18720.0|0|19339.0|0|120.0|0|0.0|100
0|2021-12-11|18720.0|0|19339.0|0|120.0|0|0.0|100
0|2021-12-12|18720.0|0|19339.0|0|120.0|0|0.0|100
0|2021-12-13|18959.0|0|19339.0|0|122.0|0|0.0|100
0|2021-12-14|18959.0|0|19339.0|0|122.0|0|0.0|100
0|2021-12-15|19172.0|0|19339.0|0|124.0|0|0.0|100
0|2021-12-16|19301.0|0|19942.0|0|125.0|0|0.0|100
0|2021-12-17|19399.0|0|19942.0|0|125.0|0|0.0|100
0|2021-12-18|19399.0|0|19942.0|0|125.0|0|0.0|100
0|2021-12-19|19399.0|0|19942.0|0|125.0|0|0.0|100
0|2021-12-20|19720.0|0|19942.0|0|125.0|0|0.0|100
0|2021-12-21|19813.0|0|19942.0|0|125.0|0|0.0|100
0|2021-12-22|20017.0|0|20017.0|0|125.0|0|0.0|100
0|2021-12-23|20271.0|0|20271.0|0|125.0|0|0.0|100
0|2021-12-24|20271.0|0|20271.0|0|125.0|0|0.0|100
0|2021-12-25|20271.0|0|20271.0|0|125.0|0|0.0|100
0|2021-12-26|20271.0|0|20271.0|0|125.0|0|0.0|100
0|2021-12-27|20878.0|0|20878.0|0|126.0|0|0.0|100
0|2021-12-28|21176.0|0|21176.0|0|126.0|0|0.0|100
0|2021-12-29|21421.0|0|21421.0|0|126.0|0|0.0|100
0|2021-12-30|21753.0|0|21819.0|0|127.0|0|0.0|100
0|2021-12-31|21753.0|0|21819.0|0|127.0|0|0.0|100
0|2022-01-01|21753.0|0|21819.0|0|127.0|0|0.0|100
0|2022-01-02|21753.0|0|21819.0|0|127.0|0|0.0|100
0|2022-01-03|22832.0|0|22832.0|0|127.0|0|0.0|100
0|2022-01-04|23071.0|0|23071.0|0|126.0|0|0.0|100
0|2022-01-05|23429.0|0|23429.0|0|127.0|0|0.0|100
0|2022-01-06|23962.0|0|23962.0|0|127.0|0|0.0|100
0|2022-01-07|24302.0|0|24302.0|0|127.0|0|0.0|100
0|2022-01-08|24302.0|0|24302.0|0|127.0|0|0.0|100
0|2022-01-09|24302.0|0|24302.0|0|127.0|0|0.0|100
0|2022-01-10|25117.0|0|25117.0|0|128.0|0|0.0|100
0|2022-01-11|25410.0|0|25410.0|0|128.0|0|0.0|100
0|2022-01-12|25706.0|0|25706.0|0|130.0|0|0.0|100
0|2022-01-13|25706.0|0|26023.0|0|130.0|0|0.0|100
0|2022-01-14|26259.0|0|26259.0|0|132.0|0|0.0|100
0|2022-01-15|26259.0|0|26259.0|0|132.0|0|0.0|100
0|2022-01-16|26259.0|0|26259.0|0|132.0|0|0.0|100
0|2022-01-17|26259.0|0|0.0|100|132.0|0|0.0|100
