|dates|Unassigned_Alaska_UnitedStates.JHU_ConfirmedCases.data|Unassigned_Alaska_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_Alaska_UnitedStates.NYT_ConfirmedCases.data|Unassigned_Alaska_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_Alaska_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_Alaska_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_Alaska_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_Alaska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|510.0|0|0.0|100|1.0|0|0.0|100
0|2021-10-18|510.0|0|0.0|100|1.0|0|0.0|100
0|2021-10-19|508.0|0|0.0|100|1.0|0|0.0|100
0|2021-10-20|507.0|0|0.0|100|1.0|0|0.0|100
0|2021-10-21|516.0|0|0.0|100|1.0|0|0.0|100
0|2021-10-22|516.0|0|0.0|100|1.0|0|0.0|100
0|2021-10-23|516.0|0|0.0|100|1.0|0|0.0|100
0|2021-10-24|516.0|0|0.0|100|1.0|0|0.0|100
0|2021-10-25|517.0|0|0.0|100|1.0|0|0.0|100
0|2021-10-26|518.0|0|0.0|100|1.0|0|0.0|100
0|2021-10-27|520.0|0|0.0|100|1.0|0|0.0|100
0|2021-10-28|520.0|0|0.0|100|1.0|0|0.0|100
0|2021-10-29|521.0|0|0.0|100|1.0|0|0.0|100
0|2021-10-30|521.0|0|0.0|100|1.0|0|0.0|100
0|2021-10-31|521.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-01|523.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-02|523.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-03|523.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-04|522.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-05|522.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-06|522.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-07|522.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-08|525.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-09|526.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-10|526.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-11|529.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-12|531.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-13|531.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-14|531.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-15|532.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-16|532.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-17|533.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-18|534.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-19|535.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-20|535.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-21|535.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-22|535.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-23|535.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-24|536.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-25|536.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-26|536.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-27|536.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-28|536.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-29|537.0|0|0.0|100|1.0|0|0.0|100
0|2021-11-30|537.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-01|537.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-02|537.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-03|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-04|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-05|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-06|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-07|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-08|536.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-09|536.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-10|537.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-11|537.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-12|537.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-13|537.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-14|537.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-15|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-16|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-17|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-18|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-19|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-20|539.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-21|539.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-22|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-23|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-24|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-25|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-26|538.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-27|539.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-28|539.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-29|541.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-30|541.0|0|0.0|100|1.0|0|0.0|100
0|2021-12-31|541.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-01|541.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-02|541.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-03|544.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-04|544.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-05|559.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-06|559.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-07|559.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-08|559.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-09|559.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-10|558.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-11|558.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-12|574.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-13|574.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-14|594.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-15|594.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-16|594.0|0|0.0|100|1.0|0|0.0|100
0|2022-01-17|594.0|0|0.0|100|1.0|0|0.0|100
