|dates|SantaCruz_California_UnitedStates.BLS_EmployedPopulation.data|SantaCruz_California_UnitedStates.BLS_EmployedPopulation.missing|SantaCruz_California_UnitedStates.BLS_UnemployedPopulation.data|SantaCruz_California_UnitedStates.BLS_UnemployedPopulation.missing|SantaCruz_California_UnitedStates.BLS_UnemploymentRate.data|SantaCruz_California_UnitedStates.BLS_UnemploymentRate.missing|SantaCruz_California_UnitedStates.BLS_LaborForcePopulation.data|SantaCruz_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-05|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-06|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-07|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-08|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-09|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-10|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-11|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-12|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-13|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-14|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-15|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-16|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-17|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-18|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-19|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-20|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-21|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-22|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-23|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-24|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-25|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-26|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-27|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-28|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-29|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-11-30|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-01|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-02|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-03|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-04|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-05|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-06|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-07|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-08|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-09|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-10|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-11|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-12|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-13|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-14|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-15|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-16|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-17|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-18|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-19|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-20|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-21|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-22|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-23|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-24|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-25|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-26|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-27|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-28|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-29|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-30|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2021-12-31|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-01|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-02|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-03|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-04|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-05|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-06|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-07|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-08|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-09|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-10|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-11|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-12|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-13|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-14|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-15|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-16|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
0|2022-01-17|123041.0|0|8959.0|0|6.787121212121212|0|132000.0|0
