|dates|Rockingham_NewHampshire_UnitedStates.BLS_EmployedPopulation.data|Rockingham_NewHampshire_UnitedStates.BLS_EmployedPopulation.missing|Rockingham_NewHampshire_UnitedStates.BLS_UnemployedPopulation.data|Rockingham_NewHampshire_UnitedStates.BLS_UnemployedPopulation.missing|Rockingham_NewHampshire_UnitedStates.BLS_UnemploymentRate.data|Rockingham_NewHampshire_UnitedStates.BLS_UnemploymentRate.missing|Rockingham_NewHampshire_UnitedStates.BLS_LaborForcePopulation.data|Rockingham_NewHampshire_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-10-18|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-10-19|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-10-20|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-10-21|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-10-22|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-10-23|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-10-24|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-10-25|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-10-26|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-10-27|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-10-28|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-10-29|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-10-30|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-10-31|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-01|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-02|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-03|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-04|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-05|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-06|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-07|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-08|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-09|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-10|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-11|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-12|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-13|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-14|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-15|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-16|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-17|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-18|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-19|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-20|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-21|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-22|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-23|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-24|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-25|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-26|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-27|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-28|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-29|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-11-30|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-01|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-02|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-03|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-04|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-05|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-06|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-07|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-08|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-09|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-10|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-11|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-12|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-13|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-14|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-15|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-16|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-17|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-18|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-19|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-20|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-21|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-22|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-23|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-24|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-25|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-26|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-27|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-28|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-29|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-30|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2021-12-31|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-01|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-02|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-03|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-04|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-05|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-06|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
