|dates|Weber_Utah_UnitedStates.AveragePrecipitationTotal.data|Weber_Utah_UnitedStates.AveragePrecipitationTotal.missing|Weber_Utah_UnitedStates.AveragePrecipitation.data|Weber_Utah_UnitedStates.AveragePrecipitation.missing|Weber_Utah_UnitedStates.AverageWindDirection.data|Weber_Utah_UnitedStates.AverageWindDirection.missing|Weber_Utah_UnitedStates.AverageWindSpeed.data|Weber_Utah_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|158.75|0|9.291666666666666|0
0|2021-10-18|0.0|0|0.013750000000000004|0|153.85416666666666|0|8.479166666666666|0
0|2021-10-19|0.04583333333333334|0|0.036250000000000004|0|133.33333333333334|0|5.763888888888889|0
0|2021-10-20|0.007916666666666667|0|0.0|0|162.29166666666666|0|3.6458333333333335|0
0|2021-10-21|0.0|0|0.0|0|175.41666666666666|0|5.416666666666667|0
0|2021-10-22|0.0|0|0.0|0|171.25|0|9.333333333333334|0
0|2021-10-23|0.0|0|0.008826388888888889|0|221.49305555555557|0|5.734722222222222|0
0|2021-10-24|0.010416666666666666|0|0.0025|0|105.83333333333333|0|4.625|0
0|2021-10-25|0.0025|0|0.015555555555555557|0|183.40277777777774|0|17.6875|0
0|2021-10-26|0.005347222222222222|0|0.011111111111111113|0|174.0277777777778|0|4.555555555555555|0
0|2021-10-27|0.0004166666666666667|0|0.0|0|123.54166666666667|0|5.3125|0
0|2021-10-28|0.0|0|0.0|0|125.83333333333333|0|4.208333333333333|0
0|2021-10-29|0.0|0|0.0|0|177.91666666666666|0|5.541666666666667|0
0|2021-10-30|0.0|0|0.0|0|187.08333333333334|0|5.333333333333333|0
0|2021-10-31|0.0|0|0.0|0|186.66666666666666|0|4.833333333333333|0
0|2021-11-01|0.0|0|0.0|0|162.08333333333334|0|5.333333333333333|0
0|2021-11-02|0.004583333333333333|0|0.006805555555555557|0|152.98611111111111|0|3.388888888888889|0
0|2021-11-03|0.004166666666666667|0|0.0|0|168.33333333333334|0|4.916666666666667|0
0|2021-11-04|0.0|0|0.0|0|155.41666666666666|0|5.541666666666667|0
0|2021-11-05|0.0|0|0.0|0|162.5|0|4.208333333333333|0
0|2021-11-06|0.0|0|0.0|0|171.25|0|5.208333333333333|0
0|2021-11-07|0.0|0|0.0|0|223.125|0|4.520833333333333|0
0|2021-11-08|0.0004166666666666667|0|0.0004166666666666667|0|187.08333333333334|0|4.041666666666667|0
0|2021-11-09|0.0|0|0.012083333333333335|0|135.9375|0|6.072916666666667|0
0|2021-11-10|0.013333333333333334|0|0.0|0|214.375|0|5.020833333333333|0
0|2021-11-11|0.0|0|0.0004166666666666667|0|143.75|0|4.125|0
0|2021-11-12|0.0004166666666666667|0|0.0|0|130.41666666666666|0|4.958333333333333|0
0|2021-11-13|0.0|0|0.0|0|174.58333333333334|0|6.875|0
0|2021-11-14|0.0|0|0.0|0|147.91666666666666|0|5.833333333333333|0
0|2021-11-15|0.0|0|0.0|0|122.08333333333333|0|5.75|0
0|2021-11-16|0.0|0|0.0|0|256.25|0|6.25|0
0|2021-11-17|0.0|0|0.0|0|156.66666666666666|0|3.8333333333333335|0
0|2021-11-18|0.0|0|0.0|0|152.91666666666666|0|2.875|0
0|2021-11-19|0.0|0|0.00125|0|110.0|0|3.5|0
0|2021-11-20|0.0016666666666666668|0|0.0004166666666666667|0|195.1388888888889|0|4.25|0
0|2021-11-21|0.0|0|0.0|0|132.08333333333334|0|3.4166666666666665|0
0|2021-11-22|0.0|0|0.0|0|143.33333333333334|0|3.9166666666666665|0
0|2021-11-23|0.0|0|0.0|0|188.33333333333334|0|6.125|0
0|2021-11-24|0.0|0|0.0|0|205.0|0|5.083333333333333|0
0|2021-11-25|0.0|0|0.0|0|146.94444444444443|0|5.083333333333333|0
0|2021-11-26|0.0|0|0.0|0|138.75|0|4.625|0
0|2021-11-27|0.0|0|0.0|0|110.41666666666667|0|3.6666666666666665|0
0|2021-11-28|0.0|0|0.0|0|139.58333333333334|0|3.9166666666666665|0
0|2021-11-29|0.0|0|0.0|0|162.5|0|4.708333333333333|0
0|2021-11-30|0.0|0|0.0|0|162.375|0|4.625|0
0|2021-12-01|0.0|0|0.0|0|165.0|0|4.833333333333333|0
0|2021-12-02|0.0|0|0.0|0|157.08333333333334|0|4.5|0
0|2021-12-03|0.0|0|0.0|0|90.41666666666667|0|4.083333333333333|0
0|2021-12-04|0.0|0|0.0|0|149.16666666666666|0|6.041666666666667|0
0|2021-12-05|0.0|0|0.0|0|202.5|0|6.375|0
0|2021-12-06|0.0|0|0.0|0|119.58333333333333|0|3.625|0
0|2021-12-07|0.0|0|0.0|0|127.08333333333333|0|4.0|0
0|2021-12-08|0.0|0|0.0|0|170.0|0|8.25|0
0|2021-12-09|0.0|0|0.0045069444444444445|0|297.74305555555554|0|8.435416666666667|0
0|2021-12-10|0.005833333333333334|0|0.0|0|191.58333333333334|0|7.0|0
0|2021-12-11|0.0|0|0.0|0|165.0|0|9.041666666666666|0
0|2021-12-12|0.0|0|0.0|0|134.58333333333334|0|6.125|0
0|2021-12-13|0.0|0|0.0|0|169.16666666666666|0|14.416666666666666|0
0|2021-12-14|0.0|0|0.006291666666666667|0|204.5277777777778|0|19.90277777777778|0
0|2021-12-15|0.003472222222222222|0|0.0|0|182.5|0|7.916666666666667|0
0|2021-12-16|0.0|0|0.0036111111111111114|0|156.51388888888889|0|8.055555555555555|0
0|2021-12-17|0.00375|0|0.0020833333333333333|0|211.66666666666666|0|7.395833333333333|0
0|2021-12-18|0.0020833333333333333|0|0.0|0|145.2777777777778|0|6.041666666666667|0
0|2021-12-19|0.0|0|0.0|0|165.83333333333334|0|5.458333333333333|0
0|2021-12-20|0.0|0|0.0|0|133.54166666666666|0|4.520833333333333|0
0|2021-12-21|0.0|0|0.0|0|151.66666666666666|0|4.916666666666667|0
0|2021-12-22|0.0|0|0.0|0|134.16666666666666|0|4.333333333333333|0
0|2021-12-23|0.0|0|0.00375|0|158.125|0|12.333333333333334|0
0|2021-12-24|0.00375|0|0.0|0|185.27777777777774|0|13.604166666666666|0
0|2021-12-25|0.0|0|0.0|0|144.16666666666666|0|9.625|0
0|2021-12-26|0.0|0|0.0|0|199.5854828042328|0|14.673429232804232|0
0|2021-12-27|0.0|0|0.0|0|205.25|0|17.3125|0
0|2021-12-28|0.0|0|0.0|0|126.25|0|2.0833333333333335|0
0|2021-12-29|0.0|0|0.0|0|173.22222222222226|0|9.970833333333333|0
0|2021-12-30|0.0|0|0.0|0|141.04166666666666|0|7.282986111111111|0
0|2021-12-31|0.0|0|0.001423611111111111|0|217.32638888888889|0|6.34375|0
0|2022-01-01|0.0025|0|0.0|0|165.0|0|5.791666666666667|0
0|2022-01-02|0.0|0|0.0|0|145.41666666666666|0|5.75|0
0|2022-01-03|0.0|0|0.0|0|162.08333333333334|0|5.375|0
0|2022-01-04|0.0|0|0.0004166666666666667|0|146.84920634920636|0|5.321031746031747|0
0|2022-01-05|0.00125|0|0.01825|0|136.41666666666666|0|5.175|0
0|2022-01-06|0.024583333333333332|0|0.005541666666666666|0|129.0972222222222|0|5.354166666666667|0
0|2022-01-07|0.00125|0|0.0|0|140.83333333333334|0|4.8125|0
0|2022-01-08|0.0|0|0.0|0|264.5833333333333|0|5.5|0
0|2022-01-09|0.0|0|0.0|0|150.41666666666666|0|4.083333333333333|0
0|2022-01-10|0.0|0|0.0|0|151.25|0|4.541666666666667|0
0|2022-01-11|0.0|0|0.0|0|143.125|0|4.25|0
0|2022-01-12|0.0|0|0.0|0|122.5|0|4.625|0
0|2022-01-13|0.0|0|0.0|0|155.41666666666666|0|4.333333333333333|0
0|2022-01-14|0.0|0|0.0|0|151.25|0|4.166666666666667|0
0|2022-01-15|0.0|0|0.0|0|135.83333333333334|0|5.2625|0
0|2022-01-16|0.0|0|0.0|0|164.58333333333334|0|5.833333333333333|0
0|2022-01-17|0.0|0|0.0|0|160.0|0|3.9166666666666665|0
