|dates|Moore_NorthCarolina_UnitedStates.AveragePrecipitationTotal.data|Moore_NorthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Moore_NorthCarolina_UnitedStates.AveragePrecipitation.data|Moore_NorthCarolina_UnitedStates.AveragePrecipitation.missing|Moore_NorthCarolina_UnitedStates.AverageWindDirection.data|Moore_NorthCarolina_UnitedStates.AverageWindDirection.missing|Moore_NorthCarolina_UnitedStates.AverageWindSpeed.data|Moore_NorthCarolina_UnitedStates.AverageWindSpeed.missing
0|2021-11-05|0.00375|0|0.0|0|38.333333333333336|0|5.5|0
0|2021-11-06|0.0|0|0.0|0|17.291666666666668|0|10.583333333333334|0
0|2021-11-07|0.0004166666666666667|0|0.0004166666666666667|0|64.47916666666667|0|7.166666666666667|0
0|2021-11-08|0.0|0|0.0|0|69.16666666666667|0|3.2083333333333335|0
0|2021-11-09|0.0|0|0.0|0|115.0|0|3.0|0
0|2021-11-10|0.0|0|0.0|0|135.83333333333334|0|2.6666666666666665|0
0|2021-11-11|0.0|0|0.0|0|79.16666666666667|0|3.7708333333333335|0
0|2021-11-12|0.0|0|0.0|0|139.58333333333334|0|4.958333333333333|0
0|2021-11-13|0.0|0|0.0|0|185.41666666666666|0|5.708333333333333|0
0|2021-11-14|0.0|0|0.0|0|111.66666666666667|0|3.2916666666666665|0
0|2021-11-15|0.0|0|0.0|0|100.0|0|3.25|0
0|2021-11-16|0.0|0|0.0|0|30.416666666666668|0|1.3541666666666667|0
0|2021-11-17|0.0|0|0.0|0|204.58333333333334|0|8.541666666666666|0
0|2021-11-18|0.0|0|0.0|0|201.94444444444443|0|8.611111111111112|0
0|2021-11-19|0.0|0|0.0|0|68.33333333333333|0|6.0|0
0|2021-11-20|0.0|0|0.0|0|40.416666666666664|0|4.25|0
0|2021-11-21|0.0|0|0.0|0|133.75|0|3.375|0
0|2021-11-22|0.0060416666666666665|0|0.022916666666666665|0|93.54166666666667|0|4.5625|0
0|2021-11-23|0.013333333333333334|0|0.0|0|106.25|0|3.6666666666666665|0
0|2021-11-24|0.0|0|0.0|0|62.5|0|1.7916666666666667|0
0|2021-11-25|0.0|0|0.0|0|212.08333333333334|0|7.708333333333333|0
0|2021-11-26|0.0033333333333333335|0|0.002916666666666667|0|203.8888888888889|0|5.847222222222221|0
0|2021-11-27|0.0|0|0.0|0|137.91666666666666|0|4.833333333333333|0
0|2021-11-28|0.0|0|0.0|0|200.0|0|5.0|0
0|2021-11-29|0.0|0|0.0|0|76.66666666666667|0|3.2916666666666665|0
0|2021-11-30|0.0|0|0.0|0|165.0|0|7.083333333333333|0
0|2021-12-01|0.0|0|0.0|0|104.16666666666667|0|4.375|0
0|2021-12-02|0.0|0|0.0|0|218.33333333333334|0|7.166666666666667|0
0|2021-12-03|0.0|0|0.0|0|177.5|0|4.583333333333333|0
0|2021-12-04|0.0|0|0.0|0|70.0|0|2.5833333333333335|0
0|2021-12-05|0.0|0|0.0|0|50.833333333333336|0|4.854166666666667|0
0|2021-12-06|0.0|0|0.0|0|191.7222222222222|0|8.688888888888888|0
0|2021-12-07|0.0|0|0.0|0|51.94444444444445|0|6.333333333333333|0
0|2021-12-08|0.009479166666666667|0|0.026388888888888896|0|96.18055555555556|0|2.7708333333333335|0
0|2021-12-09|0.0033333333333333335|0|0.0|0|60.833333333333336|0|2.125|0
0|2021-12-10|0.0|0|0.0|0|101.87500000000001|0|3.055555555555556|0
0|2021-12-11|0.0|0|0.005|0|211.59722222222226|0|12.506944444444445|0
0|2021-12-12|0.005|0|0.0|0|102.9861111111111|0|5.194444444444444|0
0|2021-12-13|0.0|0|0.0|0|63.333333333333336|0|1.5416666666666667|0
0|2021-12-14|0.0|0|0.0|0|78.75|0|3.0416666666666665|0
0|2021-12-15|0.0|0|0.0|0|42.5|0|1.2569444444444444|0
0|2021-12-16|0.0|0|0.0|0|131.73611111111111|0|5.027777777777778|0
0|2021-12-17|0.0|0|0.0|0|193.75|0|6.9375|0
0|2021-12-18|0.0|0|0.0020833333333333333|0|213.2638888888889|0|9.579861111111112|0
0|2021-12-19|0.006666666666666667|0|0.027986111111111114|0|82.43055555555556|0|7.875|0
0|2021-12-20|0.029583333333333333|0|0.0|0|33.75|0|4.4375|0
0|2021-12-21|0.0|0|0.008263888888888887|0|106.18055555555556|0|4.298611111111111|0
0|2021-12-22|0.012083333333333333|0|0.0015277777777777779|0|152.22222222222223|0|4.361111111111112|0
0|2021-12-23|0.0|0|0.0|0|66.66666666666667|0|1.875|0
0|2021-12-24|0.0|0|0.0|0|218.33333333333334|0|9.458333333333334|0
0|2021-12-25|0.0|0|0.0|0|233.75|0|13.916666666666666|0
0|2021-12-26|0.0|0|0.0|0|70.83333333333333|0|3.375|0
0|2021-12-27|0.0|0|0.0|0|120.55555555555556|0|5.798611111111111|0
0|2021-12-28|0.0|0|0.0|0|215.97222222222226|0|9.61111111111111|0
0|2021-12-29|0.0|0|0.0|0|220.41666666666666|0|12.604166666666666|0
0|2021-12-30|0.03208333333333333|0|0.024930555555555556|0|200.3472222222222|0|7.538194444444444|0
0|2021-12-31|0.00020833333333333335|0|0.0008333333333333334|0|177.54166666666666|0|6.295138888888889|0
0|2022-01-01|0.01916666666666667|0|0.016562499999999997|0|214.6875|0|13.913194444444443|0
0|2022-01-02|0.0|0|0.03118055555555556|0|193.50694444444443|0|11.090277777777777|0
0|2022-01-03|0.013333333333333334|0|0.03019444444444445|0|190.56944444444443|0|7.312499999999999|0
0|2022-01-04|0.0025|0|0.0|0|47.916666666666664|0|3.1666666666666665|0
0|2022-01-05|0.0|0|0.0004166666666666667|0|108.33333333333333|0|3.0|0
0|2022-01-06|0.0|0|0.0|0|110.83333333333333|0|4.666666666666667|0
0|2022-01-07|0.0|0|0.0|0|141.25|0|6.041666666666667|0
0|2022-01-08|0.0|0|0.0|0|26.25|0|3.7083333333333335|0
0|2022-01-09|0.0|0|0.010972222222222223|0|115.1388888888889|0|6.576388888888889|0
0|2022-01-10|0.01375|0|0.0|0|205.06944444444446|0|5.5625|0
0|2022-01-11|0.0|0|0.0|0|45.833333333333336|0|2.3333333333333335|0
0|2022-01-12|0.0|0|0.0|0|120.83333333333333|0|3.8333333333333335|0
0|2022-01-13|0.0|0|0.0|0|59.583333333333336|0|1.5|0
0|2022-01-14|0.0|0|0.0|0|215.0|0|3.7083333333333335|0
0|2022-01-15|0.0|0|0.0|0|78.33333333333333|0|7.020833333333333|0
0|2022-01-16|0.0016666666666666668|50|0.015277777777777779|50|49.236111111111114|0|18.28472222222222|0
0|2022-01-17|0.0|100|0.0|100|50.0|0|22.0|0
