|dates|Dakota_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dakota_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dakota_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Dakota_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Dakota_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dakota_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dakota_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dakota_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-17|0.0|100|520.0|0|0.0|100|0.0|100
0|2021-10-18|0.0|100|523.0|0|0.0|100|0.0|100
0|2021-10-19|0.0|100|523.0|0|0.0|100|0.0|100
0|2021-10-20|0.0|100|523.0|0|0.0|100|0.0|100
0|2021-10-21|0.0|100|525.0|0|0.0|100|0.0|100
0|2021-10-22|0.0|100|526.0|0|0.0|100|0.0|100
0|2021-10-23|0.0|100|526.0|0|0.0|100|0.0|100
0|2021-10-24|0.0|100|526.0|0|0.0|100|0.0|100
0|2021-10-25|0.0|100|526.0|0|0.0|100|0.0|100
0|2021-10-26|0.0|100|527.0|0|0.0|100|0.0|100
0|2021-10-27|0.0|100|529.0|0|0.0|100|0.0|100
0|2021-10-28|0.0|100|533.0|0|0.0|100|0.0|100
0|2021-10-29|0.0|100|534.0|0|0.0|100|0.0|100
0|2021-10-30|0.0|100|534.0|0|0.0|100|0.0|100
0|2021-10-31|0.0|100|534.0|0|0.0|100|0.0|100
0|2021-11-01|0.0|100|534.0|0|0.0|100|0.0|100
0|2021-11-02|0.0|100|535.0|0|0.0|100|0.0|100
0|2021-11-03|0.0|100|542.0|0|0.0|100|0.0|100
0|2021-11-04|0.0|100|546.0|0|0.0|100|0.0|100
0|2021-11-05|0.0|100|550.0|0|0.0|100|0.0|100
0|2021-11-06|0.0|100|550.0|0|0.0|100|0.0|100
0|2021-11-07|0.0|100|550.0|0|0.0|100|0.0|100
0|2021-11-08|0.0|100|554.0|0|0.0|100|0.0|100
0|2021-11-09|0.0|100|555.0|0|0.0|100|0.0|100
0|2021-11-10|0.0|100|556.0|0|0.0|100|0.0|100
0|2021-11-11|0.0|100|557.0|0|0.0|100|0.0|100
0|2021-11-12|0.0|100|558.0|0|0.0|100|0.0|100
0|2021-11-13|0.0|100|558.0|0|0.0|100|0.0|100
0|2021-11-14|0.0|100|558.0|0|0.0|100|0.0|100
0|2021-11-15|0.0|100|558.0|0|0.0|100|0.0|100
0|2021-11-16|0.0|100|559.0|0|0.0|100|0.0|100
0|2021-11-17|0.0|100|560.0|0|0.0|100|0.0|100
0|2021-11-18|0.0|100|560.0|0|0.0|100|0.0|100
0|2021-11-19|0.0|100|561.0|0|0.0|100|0.0|100
0|2021-11-20|0.0|100|561.0|0|0.0|100|0.0|100
0|2021-11-21|0.0|100|561.0|0|0.0|100|0.0|100
0|2021-11-22|0.0|100|563.0|0|0.0|100|0.0|100
0|2021-11-23|0.0|100|564.0|0|0.0|100|0.0|100
0|2021-11-24|0.0|100|566.0|0|0.0|100|0.0|100
0|2021-11-25|0.0|100|566.0|0|0.0|100|0.0|100
0|2021-11-26|0.0|100|572.0|0|0.0|100|0.0|100
0|2021-11-27|0.0|100|572.0|0|0.0|100|0.0|100
0|2021-11-28|0.0|100|572.0|0|0.0|100|0.0|100
0|2021-11-29|0.0|100|574.0|0|0.0|100|0.0|100
0|2021-11-30|0.0|100|574.0|0|0.0|100|0.0|100
0|2021-12-01|0.0|100|587.0|0|0.0|100|0.0|100
0|2021-12-02|0.0|100|589.0|0|0.0|100|0.0|100
0|2021-12-03|0.0|100|591.0|0|0.0|100|0.0|100
0|2021-12-04|0.0|100|591.0|0|0.0|100|0.0|100
0|2021-12-05|0.0|100|591.0|0|0.0|100|0.0|100
0|2021-12-06|0.0|100|595.0|0|0.0|100|0.0|100
0|2021-12-07|0.0|100|596.0|0|0.0|100|0.0|100
0|2021-12-08|0.0|100|601.0|0|0.0|100|0.0|100
0|2021-12-09|0.0|100|603.0|0|0.0|100|0.0|100
0|2021-12-10|0.0|100|611.0|0|0.0|100|0.0|100
0|2021-12-11|0.0|100|611.0|0|0.0|100|0.0|100
0|2021-12-12|0.0|100|611.0|0|0.0|100|0.0|100
0|2021-12-13|0.0|100|615.0|0|0.0|100|0.0|100
0|2021-12-14|0.0|100|617.0|0|0.0|100|0.0|100
0|2021-12-15|0.0|100|619.0|0|0.0|100|0.0|100
0|2021-12-16|0.0|100|621.0|0|0.0|100|0.0|100
0|2021-12-17|0.0|100|626.0|0|0.0|100|0.0|100
0|2021-12-18|0.0|100|626.0|0|0.0|100|0.0|100
0|2021-12-19|0.0|100|626.0|0|0.0|100|0.0|100
0|2021-12-20|0.0|100|627.0|0|0.0|100|0.0|100
0|2021-12-21|0.0|100|628.0|0|0.0|100|0.0|100
0|2021-12-22|0.0|100|635.0|0|0.0|100|0.0|100
0|2021-12-23|0.0|100|637.0|0|0.0|100|0.0|100
0|2021-12-24|0.0|100|637.0|0|0.0|100|0.0|100
0|2021-12-25|0.0|100|637.0|0|0.0|100|0.0|100
0|2021-12-26|0.0|100|637.0|0|0.0|100|0.0|100
