|dates|Spalding_Georgia_UnitedStates.BLS_EmployedPopulation.data|Spalding_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Spalding_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Spalding_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Spalding_Georgia_UnitedStates.BLS_UnemploymentRate.data|Spalding_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Spalding_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Spalding_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-01|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-02|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-03|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-04|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-05|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-06|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-07|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-08|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-09|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-10|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-11|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-12|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-13|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-14|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-15|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-16|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-17|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-18|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-19|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-20|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-21|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-22|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-23|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-24|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-25|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-26|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-27|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-28|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-29|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-30|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2021-12-31|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-01|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-02|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-03|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-04|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-05|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-06|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-07|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-08|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-09|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-10|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-11|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-12|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-13|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-14|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-15|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-16|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
0|2022-01-17|27372.0|0|1283.0|0|4.477403594486128|0|28655.0|0
