|dates|Bay_Michigan_UnitedStates.BLS_EmployedPopulation.data|Bay_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Bay_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Bay_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Bay_Michigan_UnitedStates.BLS_UnemploymentRate.data|Bay_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Bay_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Bay_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-10-18|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-10-19|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-10-20|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-10-21|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-10-22|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-10-23|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-10-24|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-10-25|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-10-26|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-10-27|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-10-28|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-10-29|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-10-30|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-10-31|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-01|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-02|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-03|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-04|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-05|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-06|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-07|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-08|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-09|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-10|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-11|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-12|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-13|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-14|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-15|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-16|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-17|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-18|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-19|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-20|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-21|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-22|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-23|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-24|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-25|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-26|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-27|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-28|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-29|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-11-30|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-01|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-02|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-03|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-04|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-05|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-06|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-07|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-08|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-09|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-10|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-11|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-12|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-13|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-14|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-15|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-16|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-17|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-18|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-19|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-20|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-21|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-22|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-23|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-24|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-25|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-26|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-27|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
