|dates|Marion_Indiana_UnitedStates.BLS_EmployedPopulation.data|Marion_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Marion_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Marion_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Marion_Indiana_UnitedStates.BLS_UnemploymentRate.data|Marion_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Marion_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Marion_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-10-18|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-10-19|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-10-20|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-10-21|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-10-22|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-10-23|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-10-24|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-10-25|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-10-26|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-10-27|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-10-28|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-10-29|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-10-30|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-10-31|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-01|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-02|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-03|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-04|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-05|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-06|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-07|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-08|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-09|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-10|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-11|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-12|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-13|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-14|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-15|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-16|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-17|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-18|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-19|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-20|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-21|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-22|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-23|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-24|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-25|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-26|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-27|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-28|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-29|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-11-30|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-01|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-02|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-03|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-04|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-05|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-06|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-07|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-08|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-09|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-10|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-11|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-12|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-13|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-14|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-15|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-16|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-17|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-18|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-19|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-20|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-21|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-22|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-23|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-24|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-25|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-26|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-27|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-28|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-29|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-30|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2021-12-31|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-01|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-02|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-03|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-04|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-05|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-06|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-07|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-08|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-09|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-10|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-11|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-12|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-13|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-14|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-15|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-16|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
0|2022-01-17|472285.0|0|27025.0|0|5.4124692075063585|0|499310.0|0
