|dates|Saginaw_Michigan_UnitedStates.BLS_EmployedPopulation.data|Saginaw_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Saginaw_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Saginaw_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Saginaw_Michigan_UnitedStates.BLS_UnemploymentRate.data|Saginaw_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Saginaw_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Saginaw_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-13|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-14|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-15|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-16|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-17|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-18|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-19|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-20|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-21|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-22|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-23|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-24|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-25|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-26|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-27|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-28|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-29|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-30|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2021-12-31|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-01|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-02|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-03|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-04|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-05|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-06|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-07|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-08|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-09|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-10|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-11|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-12|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-13|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-14|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-15|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-16|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
0|2022-01-17|77320.0|0|5850.0|0|7.0337862209931465|0|83170.0|0
